Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M
0.44042487,0.43699014,0.12693970,0.76935152,0.03208436,0.50000000,0.00000000,0.00000000,0.42761074,0.47760953,0.38515040,0.33269126,0.41286784,0.40013159,0.33271033,0.40908765,0.72678467,0.72479424,0.50152781,0.39705086,0.36708657,0.27753328,0.35060897,0.54453754,0.43690312,0.54579419,0.53782296,0.65062498,-1,-1,-1,1
0.33328740,0.32958130,0.14774871,0.57570080,0.02429465,0.50000000,0.00000000,0.00000000,0.40971681,0.44936991,0.37173582,0.32588885,0.39704512,0.38765473,0.32076165,0.39082920,0.68223471,0.66526461,0.50354837,0.37958717,0.37936604,0.28075152,0.35674602,0.52986760,0.42527158,0.54582460,0.52563563,0.61942226,-1,-1,-1,1
0.41485437,0.29619096,0.17875543,0.70909691,0.02600801,0.50000000,0.00000000,0.00000000,0.41115252,0.45760275,0.37508461,0.33020099,0.39675844,0.39932950,0.31946420,0.40419618,0.68291644,0.67246042,0.50663472,0.37894528,0.37371833,0.28752839,0.35867181,0.52766615,0.42308631,0.54240258,0.52058343,0.62040538,-1,-1,-1,1
0.37362862,0.26802609,0.21190180,0.59535796,0.03077732,0.50000000,0.00000000,0.00000000,0.40161759,0.45535300,0.36686437,0.33087698,0.39018821,0.39616483,0.31248154,0.39410361,0.65465770,0.66615308,0.49944967,0.35892478,0.36109056,0.28215961,0.34580702,0.52707044,0.43561678,0.54066498,0.48161973,0.60305018,-1,-1,-1,1
0.38925016,0.20537743,0.21934942,0.61995019,0.03382489,0.50000000,0.00000000,0.00000000,0.39399548,0.44923141,0.37257690,0.34603986,0.39009627,0.39105192,0.32334454,0.39695520,0.62097155,0.64821412,0.50175312,0.35232608,0.35918916,0.29340161,0.34671803,0.52763901,0.43703841,0.54804279,0.44618511,0.60197284,-1,-1,-1,1
0.33302588,0.18332495,0.21908988,0.51973659,0.02269727,0.50000000,0.00000000,0.00000000,0.39647880,0.45969790,0.38406809,0.35745467,0.39031945,0.40050280,0.33701162,0.41588903,0.61389710,0.64513136,0.48870168,0.33935558,0.33921937,0.30027226,0.33757226,0.52191622,0.43965450,0.51999540,0.44104094,0.58459069,-1,-1,-1,1
0.24304405,0.13377871,0.14354847,0.40205706,0.02379932,0.50000000,0.00000000,0.00000000,0.39043447,0.44323055,0.36916634,0.34583646,0.38060125,0.37875723,0.32501722,0.40569046,0.57369156,0.61534626,0.49797963,0.33520756,0.33719079,0.30922755,0.33751066,0.53064064,0.42626829,0.51418404,0.43584598,0.56030836,-1,-1,-1,1
0.20198740,0.09350045,0.13010863,0.32766122,0.03362059,0.50000000,0.00000000,0.00000000,0.42523123,0.47655584,0.40507275,0.38468895,0.41413496,0.40476666,0.36348186,0.44218987,0.59092723,0.65171143,0.50308699,0.35999791,0.35234720,0.33822549,0.35642713,0.53464953,0.42670543,0.51390478,0.43490993,0.58505386,-1,-1,-1,1
0.14108816,0.05657082,0.08831677,0.23570561,0.03140144,0.50000000,0.00000000,0.00000000,0.45244542,0.51143981,0.41916393,0.40021379,0.43848935,0.42702957,0.37740634,0.46482946,0.58544673,0.67773707,0.48681497,0.36911307,0.34009124,0.34350580,0.35107330,0.53762597,0.44853419,0.50320102,0.43340637,0.60338779,-1,-1,-1,1
0.10110086,0.06853533,0.04147364,0.21156445,0.02179456,0.50000000,0.00000000,0.00000000,0.47877593,0.53735189,0.44416017,0.42862733,0.45824603,0.44865565,0.41200482,0.48673139,0.57859766,0.68622425,0.49519190,0.40585488,0.36101460,0.38185100,0.37979872,0.53867372,0.44298820,0.52449712,0.46522790,0.63839621,-1,-1,-1,1
0.09807126,0.07951813,0.04730816,0.19765870,0.02212445,0.50000000,0.00000000,0.00000000,0.50403289,0.56947179,0.46579979,0.44766153,0.48012853,0.48425085,0.43715900,0.51520925,0.58028764,0.70262238,0.49077120,0.44300268,0.35877308,0.41362058,0.39631993,0.53973030,0.43456794,0.52491096,0.50695108,0.65859626,-1,-1,-1,1
0.09847612,0.08041444,0.05340545,0.19234590,0.02218509,0.50000000,0.00000000,0.00000000,0.54111223,0.57739905,0.45504673,0.43265064,0.50570376,0.49502733,0.43186006,0.52666833,0.58492922,0.72189595,0.46725027,0.45252278,0.34554064,0.42438636,0.39657098,0.52305252,0.45759921,0.50095598,0.50256398,0.64130344,-1,-1,-1,1
0.10652223,0.07697042,0.05151344,0.20704541,0.01515463,0.50000000,0.00000000,0.00000000,0.53799892,0.59284924,0.48422095,0.45906263,0.50695869,0.51699764,0.46029855,0.51791943,0.58748050,0.70968631,0.47156022,0.46607729,0.38226865,0.42766852,0.41889974,0.50269922,0.44923149,0.48641329,0.56827433,0.67309792,-1,-1,-1,1
0.10773830,0.06647776,0.03918698,0.22249413,0.00771541,0.50000000,0.00000000,0.00000000,0.53666034,0.60410138,0.49726810,0.47158323,0.51083990,0.53467521,0.46740133,0.51519466,0.57531157,0.69111726,0.45546713,0.45964440,0.37655845,0.41365340,0.41235674,0.48923781,0.47164613,0.48808770,0.55906928,0.66093206,-1,-1,-1,1
0.08871004,0.03086225,0.04791638,0.16833718,0.03443764,0.50000000,0.00000000,0.00000000,0.51469205,0.58626205,0.46287179,0.43746755,0.48339061,0.51772138,0.43866698,0.47500556,0.54357940,0.64216244,0.44580031,0.44294483,0.37345532,0.39198514,0.40246811,0.47779060,0.47492962,0.48897947,0.56296479,0.64370200,-1,-1,-1,1
0.11647227,0.02987810,0.05894453,0.18024354,0.08387443,0.50000000,0.00000000,0.00000000,0.53268410,0.59955189,0.47211653,0.44320575,0.49410293,0.53126108,0.45281533,0.47793327,0.56747481,0.65639978,0.46350092,0.43749610,0.39930365,0.38846313,0.41636292,0.46543249,0.49400708,0.49020509,0.57453479,0.65618384,-1,-1,-1,1
0.13097445,0.02221797,0.05276516,0.15756162,0.13815331,0.50000000,0.00000000,0.00000000,0.52279983,0.60544591,0.46006559,0.43339828,0.48543823,0.53992026,0.44725501,0.47862934,0.55819169,0.64161699,0.46578421,0.42280412,0.41590518,0.37742491,0.42105282,0.44552483,0.51223376,0.48564453,0.54518712,0.64746372,-1,-1,-1,1
0.12949736,0.02911504,0.05113653,0.15409914,0.14581520,0.57142857,0.25000000,0.25000000,0.50957079,0.61408835,0.47658726,0.45521653,0.47846388,0.54525061,0.46754457,0.47321102,0.54098350,0.61838407,0.47809328,0.41010554,0.43922799,0.36542473,0.43227090,0.42158768,0.51732819,0.49303092,0.52548114,0.64541945,-1,-1,-1,1
0.15307332,0.04450307,0.05692043,0.10497911,0.23570665,0.57142857,0.50000000,0.25000000,0.46792990,0.58953270,0.48509952,0.46623878,0.44550759,0.51881433,0.47113463,0.44983974,0.52531088,0.58635137,0.50377402,0.41580422,0.46640506,0.35711474,0.45111177,0.40448039,0.48886412,0.52291261,0.56563897,0.66460398,-1,1,-1,1
0.16548656,0.06851442,0.05282687,0.07226995,0.28755934,0.57142857,0.50000000,0.50000000,0.48900379,0.60006266,0.48351638,0.46757820,0.46543158,0.52674635,0.47138118,0.45770910,0.50169445,0.57111078,0.49991536,0.42658300,0.44250740,0.37308657,0.45486115,0.38556822,0.51652734,0.53117934,0.51851302,0.63531020,-1,1,-1,-1
0.16366840,0.06833944,0.06172445,0.06970308,0.26954348,0.57142857,0.50000000,0.50000000,0.49327733,0.60088581,0.47246005,0.46037280,0.46380349,0.52511558,0.48002742,0.45007424,0.49922916,0.55704019,0.50724417,0.45332784,0.45342240,0.39484940,0.48130680,0.34848625,0.53123609,0.52926107,0.50891132,0.64642602,-1,1,-1,-1
0.17666455,0.09870621,0.07344270,0.11898197,0.22818568,0.57142857,0.50000000,0.50000000,0.47979564,0.56719420,0.46418757,0.45714724,0.46379279,0.50485110,0.47407144,0.42692262,0.46283778,0.49789336,0.52442849,0.48122305,0.46990310,0.42866335,0.51344285,0.32329949,0.52376500,0.55754915,0.48867710,0.63987985,-1,1,-1,-1
0.21682159,0.12390923,0.13756714,0.18306401,0.17174180,0.57142857,0.50000000,0.25000000,0.48367553,0.57008834,0.47347435,0.47239730,0.48519008,0.50678318,0.47961090,0.42901844,0.42297609,0.43916903,0.54993240,0.51337532,0.49433046,0.45542489,0.54549816,0.31667852,0.53522931,0.55384030,0.44983542,0.62843486,-1,1,-1,-1
0.21518902,0.15101395,0.14551852,0.14456840,0.18029446,0.57142857,0.25000000,0.25000000,0.48803345,0.55921206,0.48969654,0.49157652,0.49567412,0.49992271,0.49675222,0.41658965,0.41120650,0.40413343,0.59933706,0.54721441,0.52913224,0.49866979,0.59086058,0.31191244,0.50448468,0.58797110,0.48240625,0.63490323,-1,1,-1,-1
0.21195035,0.15214289,0.15601226,0.20022794,0.14771677,0.50000000,0.00000000,0.00000000,0.49418902,0.54164070,0.48670403,0.49089729,0.50739208,0.47997039,0.49535860,0.39992345,0.38208306,0.33827319,0.62149220,0.57714981,0.55468577,0.53844670,0.62437221,0.30176200,0.48484233,0.60596682,0.48563238,0.62033577,-1,1,-1,-1
0.27086772,0.18108092,0.26187473,0.22095294,0.09452266,0.50000000,0.00000000,0.00000000,0.49913963,0.55791004,0.50056634,0.51024754,0.52312870,0.50415934,0.50845245,0.39039121,0.34072028,0.26660255,0.64636166,0.60240084,0.58103263,0.57794864,0.65522854,0.30303090,0.49042987,0.59439877,0.45834210,0.60978077,-1,1,-1,-1
0.30060278,0.19695083,0.28666156,0.21684340,0.13446630,0.50000000,0.00000000,0.00000000,0.46527013,0.52502511,0.46768781,0.48157240,0.49816598,0.47248249,0.47307507,0.36889151,0.31525345,0.21585168,0.69054292,0.61596277,0.62883427,0.60542646,0.68993014,0.30760633,0.46927761,0.62158537,0.44251322,0.59925718,-1,1,-1,-1
