time,Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M,Distancia,Intervalo_Veloc,Intervalo_Acele,Intervalo_Des_x,Intervalo_Des_y,Intervalo_Des_z,Intervalo_Presn,Intervalo_VelPr,Intervalo_AcePr,Intervalo_Distancia
3003,0.03462158,0.04935475,0.04332599,0.03640632,0.081336,0.43537415,0.30952381,0.34883721,0.33688703,0.41241817,0.36106246,0.39368536,0.45639977,0.60254711,0.4058815,0.5414872,0.65968351,0.68359706,0.58890016,0.6395755,0.44537043,0.59358687,0.60387665,0.5536548,0.41248835,0.52802809,0.39360204,0.41863327,-1,-1,-1,1,0.09908635850318903,"[0.03, 0.06)","[0.04, 0.07)","[0.03, 0.05)","[0.00, 0.05)","[0.07, 0.10)","[0.40, 0.48)","[0.30, 0.40)","[0.30, 0.40)","[0.09, 0.14)"
3010,0.03716982,0.04395657,0.04215202,0.04875481,0.08737572,0.43877551,0.19047619,0.27906977,0.33818281,0.44223082,0.3795033,0.40871485,0.45961604,0.61739385,0.40411634,0.56469763,0.66975075,0.69598628,0.5713042,0.63760777,0.44360355,0.60273009,0.61012998,0.52796247,0.41073513,0.55520658,0.40292362,0.43986276,-1,-1,-1,1,0.10857412552599675,"[0.03, 0.06)","[0.04, 0.07)","[0.03, 0.05)","[0.05, 0.09)","[0.07, 0.10)","[0.40, 0.48)","[0.10, 0.20)","[0.20, 0.30)","[0.09, 0.14)"
3017,0.04226371,0.04225953,0.04159214,0.05553228,0.11733698,0.43537415,0.26190476,0.25581395,0.3589398,0.49219193,0.40500712,0.43104145,0.48980714,0.65789167,0.41699287,0.61139592,0.69645872,0.71855955,0.57439303,0.64310892,0.45068885,0.61565032,0.62143626,0.52794234,0.4174572,0.58347227,0.39298885,0.45976576,-1,-1,-1,1,0.13631473547382322,"[0.03, 0.06)","[0.04, 0.07)","[0.03, 0.05)","[0.05, 0.09)","[0.10, 0.13)","[0.40, 0.48)","[0.20, 0.30)","[0.20, 0.30)","[0.09, 0.14)"
3024,0.04198487,0.0432791,0.04193628,0.0518562,0.11834999,0.42857143,0.19047619,0.20930233,0.37676264,0.50965171,0.42802081,0.45656041,0.52049142,0.67126063,0.44039535,0.65079963,0.70019472,0.72899519,0.59488969,0.67990126,0.45514806,0.63676615,0.64291392,0.55350406,0.42056588,0.60704872,0.39747811,0.5077519,-1,-1,-1,1,0.1358471096184181,"[0.03, 0.06)","[0.04, 0.07)","[0.03, 0.05)","[0.05, 0.09)","[0.10, 0.13)","[0.40, 0.48)","[0.10, 0.20)","[0.20, 0.30)","[0.09, 0.14)"
3031,0.0560616,0.04245599,0.064901,0.05631331,0.09943817,0.42857143,0.23809524,0.18604651,0.41003675,0.53004594,0.46332399,0.49103692,0.56130751,0.68249317,0.46840265,0.69024804,0.71104723,0.73686301,0.6198902,0.71979603,0.46601618,0.66558896,0.67423605,0.57453708,0.43097322,0.59894473,0.38872163,0.51311873,-1,-1,-1,1,0.1314202356454477,"[0.03, 0.06)","[0.04, 0.07)","[0.05, 0.07)","[0.05, 0.09)","[0.07, 0.10)","[0.40, 0.48)","[0.20, 0.30)","[0.10, 0.20)","[0.09, 0.14)"
3038,0.03719333,0.04322523,0.04302656,0.03836364,0.10334622,0.43877551,0.26190476,0.20930233,0.42632018,0.56864101,0.48554697,0.51577396,0.58373132,0.7122931,0.49050351,0.72116635,0.72916103,0.7669271,0.62317395,0.72654139,0.47908225,0.66838387,0.68757465,0.56991522,0.4415425,0.58449854,0.38907321,0.53720616,-1,-1,-1,1,0.11833636350577789,"[0.03, 0.06)","[0.04, 0.07)","[0.03, 0.05)","[0.00, 0.05)","[0.10, 0.13)","[0.40, 0.48)","[0.20, 0.30)","[0.20, 0.30)","[0.09, 0.14)"
3045,0.03554546,0.04588424,0.03964848,0.04112586,0.0770681,0.45578231,0.30952381,0.18604651,0.42317887,0.57216474,0.47765374,0.51411539,0.57873019,0.71576028,0.48954472,0.72425888,0.72077059,0.75558242,0.62106214,0.72747471,0.47672328,0.66404915,0.68753718,0.56229543,0.44576289,0.57626286,0.36141439,0.50904964,-1,-1,-1,1,0.09593138362736149,"[0.03, 0.06)","[0.04, 0.07)","[0.03, 0.05)","[0.00, 0.05)","[0.07, 0.10)","[0.40, 0.48)","[0.30, 0.40)","[0.10, 0.20)","[0.09, 0.14)"
3052,0.04019013,0.05288707,0.04793858,0.03888145,0.0791583,0.47278912,0.35714286,0.1627907,0.43709458,0.59874853,0.49216721,0.53203878,0.58776361,0.73455655,0.51505544,0.74659658,0.72601924,0.76681476,0.65591686,0.73189839,0.5056274,0.66072788,0.71153448,0.57342553,0.45629704,0.56429733,0.35424987,0.50397945,-1,-1,-1,1,0.10037883773689005,"[0.03, 0.06)","[0.04, 0.07)","[0.03, 0.05)","[0.00, 0.05)","[0.07, 0.10)","[0.40, 0.48)","[0.30, 0.40)","[0.10, 0.20)","[0.09, 0.14)"
3059,0.03505838,0.06444437,0.04502927,0.03593627,0.05147948,0.47959184,0.35714286,0.13953488,0.42263433,0.56769895,0.47452939,0.51920266,0.5697852,0.71101805,0.50908633,0.71706643,0.70594554,0.74852128,0.6698573,0.72187699,0.51163126,0.65445329,0.70994813,0.58385732,0.4536554,0.54919265,0.34366364,0.47319773,-1,-1,-1,1,0.07726051720844354,"[0.03, 0.06)","[0.04, 0.07)","[0.03, 0.05)","[0.00, 0.05)","[0.03, 0.07)","[0.40, 0.48)","[0.30, 0.40)","[0.10, 0.20)","[0.03, 0.09)"
3066,0.03200758,0.0423437,0.04201611,0.03556031,0.03984227,0.4829932,0.38095238,0.13953488,0.41331317,0.55466829,0.46184316,0.50981408,0.55630346,0.69930065,0.50246923,0.69421764,0.69519463,0.73900057,0.66309652,0.70804342,0.50707778,0.64207689,0.69633225,0.58240805,0.45999095,0.52723584,0.33221551,0.44453838,-1,-1,-1,1,0.0679506852473255,"[0.00, 0.03)","[0.04, 0.07)","[0.03, 0.05)","[0.00, 0.05)","[0.03, 0.07)","[0.40, 0.48)","[0.30, 0.40)","[0.10, 0.20)","[0.03, 0.09)"
3073,0.01635202,0.02549687,0.01975529,0.02911769,0.04932362,0.48639456,0.35714286,0.13953488,0.41820432,0.57482613,0.47334836,0.52181294,0.55948797,0.70766669,0.509228,0.69296913,0.69706738,0.74030095,0.63395149,0.68721055,0.49624555,0.62604467,0.67365803,0.56548811,0.46547558,0.51221376,0.33768832,0.43910896,-1,-1,-1,1,0.060588207134925194,"[0.00, 0.03)","[0.00, 0.04)","[0.02, 0.03)","[0.00, 0.05)","[0.03, 0.07)","[0.48, 0.57)","[0.30, 0.40)","[0.10, 0.20)","[0.03, 0.09)"
3080,0.02209921,0.03061065,0.0270377,0.02936433,0.06557889,0.5,0.30952381,0.11627907,0.40289144,0.58288513,0.47020152,0.51967067,0.54505826,0.71013094,0.50635566,0.68997947,0.69523456,0.73354088,0.60301344,0.66269975,0.48382235,0.60728426,0.64992575,0.54225139,0.46162385,0.51858282,0.35591424,0.45077596,-1,-1,-1,1,0.07677168691171896,"[0.00, 0.03)","[0.00, 0.04)","[0.02, 0.03)","[0.00, 0.05)","[0.03, 0.07)","[0.48, 0.57)","[0.30, 0.40)","[0.10, 0.20)","[0.03, 0.09)"
3087,0.02624761,0.02220055,0.03698084,0.02501841,0.08844477,0.51020408,0.26190476,0.09302326,0.38802389,0.55084465,0.44731608,0.49438503,0.52012954,0.67898407,0.48322721,0.65685433,0.67507334,0.7049235,0.5787035,0.63625635,0.46143302,0.57659516,0.60888682,0.54023156,0.44339089,0.50915788,0.37322523,0.43446504,-1,-1,-1,1,0.09907563124394718,"[0.00, 0.03)","[0.00, 0.04)","[0.03, 0.05)","[0.00, 0.05)","[0.07, 0.10)","[0.48, 0.57)","[0.20, 0.30)","[0.00, 0.10)","[0.09, 0.14)"
3094,0.020499,0.01170149,0.02415817,0.02173668,0.11582705,0.49659864,0.28571429,0.09302326,0.37257644,0.53778414,0.43181125,0.4760668,0.4903453,0.65858994,0.46094442,0.61883465,0.6739738,0.69955047,0.55963677,0.61480839,0.45400839,0.55843278,0.58995742,0.52214714,0.44305923,0.52663263,0.37877724,0.44835748,-1,-1,-1,1,0.12029965065150357,"[0.00, 0.03)","[0.00, 0.04)","[0.02, 0.03)","[0.00, 0.05)","[0.10, 0.13)","[0.48, 0.57)","[0.20, 0.30)","[0.00, 0.10)","[0.09, 0.14)"
3101,0.02203034,0.01594569,0.0272487,0.02038434,0.12745611,0.4829932,0.26190476,0.09302326,0.3780677,0.53461421,0.42663482,0.46822051,0.49218834,0.64897242,0.45512207,0.61056094,0.67326967,0.70121169,0.55756827,0.59691702,0.46381502,0.54892577,0.58810422,0.51060185,0.44956342,0.5338559,0.38221962,0.46461971,-1,-1,-1,1,0.1319207070374386,"[0.00, 0.03)","[0.00, 0.04)","[0.02, 0.03)","[0.00, 0.05)","[0.10, 0.13)","[0.40, 0.48)","[0.20, 0.30)","[0.00, 0.10)","[0.09, 0.14)"
3108,0.02450118,0.01069614,0.02370117,0.02793774,0.13918055,0.48639456,0.26190476,0.06976744,0.37260717,0.54280482,0.41570924,0.45581115,0.48277269,0.65641072,0.4424602,0.61231142,0.66947326,0.69789714,0.56359324,0.60104867,0.46593102,0.55637528,0.59088241,0.52039568,0.45526776,0.55224157,0.37791068,0.48154362,-1,-1,-1,1,0.14392181305826784,"[0.00, 0.03)","[0.00, 0.04)","[0.02, 0.03)","[0.00, 0.05)","[0.13, 0.17)","[0.48, 0.57)","[0.20, 0.30)","[0.00, 0.10)","[0.09, 0.14)"
3115,0.02954236,0.01199407,0.02921165,0.04030699,0.12188204,0.48639456,0.26190476,0.09302326,0.36995121,0.54778717,0.40521221,0.44374461,0.47241691,0.66034476,0.43175625,0.61546425,0.6732803,0.69859361,0.56814046,0.61039831,0.46316055,0.56541574,0.5896337,0.53824294,0.45396775,0.57653705,0.37786839,0.49958586,-1,-1,-1,1,0.131655632667745,"[0.00, 0.03)","[0.00, 0.04)","[0.02, 0.03)","[0.00, 0.05)","[0.10, 0.13)","[0.48, 0.57)","[0.20, 0.30)","[0.00, 0.10)","[0.09, 0.14)"
3122,0.02927612,0.01189111,0.03242977,0.03905918,0.09792724,0.47619048,0.33333333,0.13953488,0.35860659,0.51181703,0.36964578,0.41189934,0.45474255,0.62758147,0.40239824,0.58104021,0.66170582,0.69684005,0.58003771,0.6110976,0.46956451,0.56330347,0.59214935,0.54938005,0.45584841,0.58750501,0.36029975,0.50552676,-1,-1,-1,1,0.11030436917249878,"[0.00, 0.03)","[0.00, 0.04)","[0.02, 0.03)","[0.00, 0.05)","[0.07, 0.10)","[0.40, 0.48)","[0.30, 0.40)","[0.10, 0.20)","[0.09, 0.14)"
3129,0.03777881,0.01956573,0.04382157,0.04441111,0.08417459,0.47278912,0.35714286,0.13953488,0.34973692,0.50166044,0.34717182,0.38991494,0.43866122,0.62528839,0.38384034,0.55452108,0.64814931,0.69281982,0.57081593,0.59753282,0.46425946,0.55728838,0.58387134,0.53519094,0.44591047,0.59257639,0.36004847,0.50647383,-1,-1,-1,1,0.10477613416406,"[0.03, 0.06)","[0.00, 0.04)","[0.03, 0.05)","[0.00, 0.05)","[0.07, 0.10)","[0.40, 0.48)","[0.30, 0.40)","[0.10, 0.20)","[0.09, 0.14)"
3136,0.03393007,0.03668091,0.04630394,0.0384311,0.05301314,0.46598639,0.30952381,0.1627907,0.35477079,0.52334734,0.35534821,0.3980786,0.45373213,0.63946787,0.38155121,0.56804922,0.65404459,0.71064504,0.55920888,0.58369481,0.46733288,0.54694637,0.58493926,0.50632341,0.4453138,0.61675277,0.36838063,0.52940935,-1,-1,-1,1,0.08019599316295796,"[0.03, 0.06)","[0.04, 0.07)","[0.03, 0.05)","[0.00, 0.05)","[0.03, 0.07)","[0.40, 0.48)","[0.30, 0.40)","[0.10, 0.20)","[0.03, 0.09)"
3143,0.04372507,0.05030697,0.06079448,0.03422703,0.05279341,0.45578231,0.35714286,0.23255814,0.37629875,0.547397,0.37210152,0.41945577,0.48824717,0.66260975,0.40883634,0.61763238,0.65451282,0.71931155,0.57758708,0.60250277,0.47538234,0.55559096,0.59817533,0.52807255,0.447415,0.62780911,0.36781302,0.55622317,-1,-1,-1,1,0.08749058532504739,"[0.03, 0.06)","[0.04, 0.07)","[0.05, 0.07)","[0.00, 0.05)","[0.03, 0.07)","[0.40, 0.48)","[0.30, 0.40)","[0.20, 0.30)","[0.03, 0.09)"
3150,0.05249511,0.04244128,0.06309592,0.0496405,0.04349502,0.46598639,0.4047619,0.20930233,0.34702644,0.5349425,0.353045,0.40597865,0.45995854,0.65652577,0.38733405,0.60594004,0.64355715,0.71671586,0.55164443,0.61028799,0.44852071,0.54061646,0.56805034,0.53956153,0.43897342,0.64790206,0.37364083,0.58191832,-1,-1,-1,1,0.09130767287417196,"[0.03, 0.06)","[0.04, 0.07)","[0.05, 0.07)","[0.05, 0.09)","[0.03, 0.07)","[0.40, 0.48)","[0.40, 0.50)","[0.20, 0.30)","[0.09, 0.14)"
3157,0.05411083,0.04309584,0.0601155,0.05593382,0.04232047,0.47619048,0.42857143,0.18604651,0.33890613,0.50148852,0.33724228,0.38945237,0.4450977,0.62916976,0.36472036,0.57705597,0.62614684,0.69038218,0.51700895,0.58726877,0.41997827,0.5017692,0.52948243,0.51255462,0.44188846,0.62840817,0.37196926,0.55766128,-1,-1,-1,1,0.0923768788229138,"[0.03, 0.06)","[0.04, 0.07)","[0.05, 0.07)","[0.05, 0.09)","[0.03, 0.07)","[0.40, 0.48)","[0.40, 0.50)","[0.10, 0.20)","[0.09, 0.14)"
3164,0.0666619,0.04604025,0.07663209,0.05064193,0.04575137,0.46258503,0.47619048,0.25581395,0.32163197,0.44588397,0.31122853,0.36753834,0.42715287,0.58805317,0.33892347,0.52791219,0.58874265,0.65302351,0.47823715,0.56910661,0.39473586,0.47552831,0.49620888,0.48782584,0.44146165,0.62170917,0.36105022,0.53763121,-1,-1,-1,1,0.10261710456239691,"[0.06, 0.09)","[0.04, 0.07)","[0.07, 0.08)","[0.05, 0.09)","[0.03, 0.07)","[0.40, 0.48)","[0.40, 0.50)","[0.20, 0.30)","[0.09, 0.14)"
3171,0.04886319,0.05351127,0.05614796,0.03916319,0.03584579,0.46598639,0.42857143,0.3255814,0.33318269,0.44967551,0.33449662,0.38805436,0.44529063,0.60809062,0.36634382,0.56365352,0.59842436,0.64416556,0.49213243,0.58390468,0.39756298,0.48350509,0.50806448,0.49496657,0.44682392,0.59514252,0.36654125,0.53265618,-1,-1,-1,1,0.07727398995691759,"[0.03, 0.06)","[0.04, 0.07)","[0.05, 0.07)","[0.00, 0.05)","[0.03, 0.07)","[0.40, 0.48)","[0.40, 0.50)","[0.30, 0.40)","[0.03, 0.09)"
3178,0.05666207,0.05321083,0.05543841,0.05403705,0.06787313,0.46938776,0.47619048,0.30232558,0.33138644,0.42194372,0.32471858,0.38069012,0.4440923,0.59084732,0.35418928,0.56821506,0.58486965,0.62797598,0.51103354,0.60401286,0.39750567,0.49332511,0.51602597,0.52002366,0.46121558,0.58130442,0.35940249,0.5283221,-1,-1,-1,1,0.10295718455759899,"[0.03, 0.06)","[0.04, 0.07)","[0.05, 0.07)","[0.05, 0.09)","[0.07, 0.10)","[0.40, 0.48)","[0.40, 0.50)","[0.30, 0.40)","[0.09, 0.14)"
3185,0.05053663,0.05772948,0.03862131,0.06823103,0.05632269,0.46258503,0.42857143,0.3255814,0.32584013,0.41355323,0.33622242,0.39262917,0.44037042,0.58860183,0.36885252,0.57286329,0.58323204,0.61973048,0.52761424,0.62656522,0.39721596,0.50883574,0.53132574,0.53091677,0.48235351,0.56395555,0.32904131,0.5056177,-1,-1,-1,1,0.09653664822135219,"[0.03, 0.06)","[0.04, 0.07)","[0.03, 0.05)","[0.05, 0.09)","[0.03, 0.07)","[0.40, 0.48)","[0.40, 0.50)","[0.30, 0.40)","[0.09, 0.14)"
3192,0.04706906,0.05927029,0.04573892,0.05683125,0.0622736,0.46938776,0.33333333,0.3255814,0.31740809,0.40375874,0.34011766,0.39159129,0.4355872,0.5828818,0.36474344,0.56286231,0.58693484,0.6236743,0.52095356,0.62661698,0.38163078,0.50719841,0.52220366,0.52530213,0.47655098,0.53725468,0.33503005,0.46986936,-1,-1,-1,1,0.09591580180704794,"[0.03, 0.06)","[0.04, 0.07)","[0.03, 0.05)","[0.05, 0.09)","[0.03, 0.07)","[0.40, 0.48)","[0.30, 0.40)","[0.30, 0.40)","[0.09, 0.14)"
3199,0.04006249,0.04952087,0.04604042,0.03915549,0.06036133,0.47278912,0.35714286,0.30232558,0.32747702,0.4022544,0.35406792,0.4001246,0.44865967,0.58203005,0.37237469,0.56626322,0.60113086,0.63377736,0.52815885,0.62982892,0.38283237,0.51044409,0.52964983,0.52044134,0.47323658,0.51998335,0.34052259,0.45039093,-1,-1,-1,1,0.08541874987545416,"[0.03, 0.06)","[0.04, 0.07)","[0.03, 0.05)","[0.00, 0.05)","[0.03, 0.07)","[0.40, 0.48)","[0.30, 0.40)","[0.30, 0.40)","[0.03, 0.09)"
3206,0.02791341,0.02806125,0.01592812,0.05863236,0.06127629,0.45918367,0.28571429,0.18604651,0.35546298,0.43671141,0.38154346,0.42225279,0.48655459,0.60720353,0.40362149,0.6009457,0.63319191,0.67264689,0.55369847,0.6450817,0.41035869,0.5253013,0.56253925,0.52466293,0.46806442,0.50733731,0.35512431,0.45791888,-1,-1,-1,1,0.08629161235061088,"[0.00, 0.03)","[0.00, 0.04)","[0.00, 0.02)","[0.05, 0.09)","[0.03, 0.07)","[0.40, 0.48)","[0.20, 0.30)","[0.10, 0.20)","[0.03, 0.09)"
3213,0.03969033,0.01823891,0.01280169,0.07797456,0.09112986,0.46598639,0.26190476,0.20930233,0.36855427,0.47115004,0.40427085,0.43830629,0.50729991,0.63368587,0.41977847,0.62415308,0.68138073,0.72081487,0.57165158,0.63254224,0.42850214,0.5165237,0.57761568,0.50858743,0.4533087,0.51065791,0.37837991,0.47834231,-1,-1,-1,1,0.12061743927670368,"[0.03, 0.06)","[0.00, 0.04)","[0.00, 0.02)","[0.05, 0.09)","[0.07, 0.10)","[0.40, 0.48)","[0.20, 0.30)","[0.20, 0.30)","[0.09, 0.14)"
3220,0.03778104,0.01820443,0.00950413,0.07644475,0.08721345,0.47619048,0.23809524,0.23255814,0.36082005,0.48512131,0.40554617,0.43462664,0.49472953,0.63468999,0.40733947,0.59379269,0.69161927,0.74276384,0.55884185,0.60405801,0.42761126,0.49484554,0.56267906,0.48755156,0.43354866,0.53205505,0.39128418,0.4805458,-1,-1,-1,1,0.11636285554472227,"[0.03, 0.06)","[0.00, 0.04)","[0.00, 0.02)","[0.05, 0.09)","[0.07, 0.10)","[0.40, 0.48)","[0.20, 0.30)","[0.20, 0.30)","[0.09, 0.14)"
3227,0.03691118,0.01996347,0.01217355,0.07238983,0.10075829,0.46258503,0.28571429,0.23255814,0.37017929,0.50128982,0.42599596,0.44936787,0.50739861,0.64707153,0.42170054,0.59025676,0.7143199,0.76315142,0.55385493,0.57945961,0.4364549,0.46252922,0.54932424,0.4762641,0.42551588,0.53486395,0.39690878,0.48105413,-1,-1,-1,1,0.12466240736788095,"[0.03, 0.06)","[0.00, 0.04)","[0.00, 0.02)","[0.05, 0.09)","[0.10, 0.13)","[0.40, 0.48)","[0.20, 0.30)","[0.20, 0.30)","[0.09, 0.14)"
3234,0.04162489,0.02438026,0.0030103,0.08487117,0.11414981,0.44897959,0.33333333,0.20930233,0.37614872,0.52040302,0.43462902,0.45801429,0.51139958,0.65786321,0.42891765,0.57239564,0.72632643,0.7752462,0.54795367,0.56570491,0.43655434,0.4646273,0.539645,0.48388262,0.4097986,0.54140095,0.41639113,0.49953605,-1,-1,-1,1,0.14227563574377378,"[0.03, 0.06)","[0.00, 0.04)","[0.00, 0.02)","[0.05, 0.09)","[0.10, 0.13)","[0.40, 0.48)","[0.30, 0.40)","[0.20, 0.30)","[0.09, 0.14)"
3241,0.04547115,0.0230847,0.00343526,0.09571739,0.11433801,0.43537415,0.26190476,0.25581395,0.36305216,0.52328711,0.41678066,0.44219896,0.48624058,0.65529434,0.4191596,0.54270149,0.7100571,0.73960872,0.49144863,0.5424775,0.39915051,0.47159076,0.50503274,0.44672343,0.407483,0.51921959,0.42161638,0.48371098,-1,-1,-1,1,0.14915361306532202,"[0.03, 0.06)","[0.00, 0.04)","[0.00, 0.02)","[0.09, 0.14)","[0.10, 0.13)","[0.40, 0.48)","[0.20, 0.30)","[0.20, 0.30)","[0.14, 0.20)"
3248,0.04053647,0.02324071,0.00310704,0.08852873,0.09785097,0.42517007,0.28571429,0.27906977,0.33334306,0.51634301,0.38417402,0.41390293,0.4523827,0.64475794,0.38501406,0.50177484,0.70055502,0.71364856,0.45863414,0.52899909,0.3786208,0.47477663,0.47660212,0.44865841,0.38794312,0.51322107,0.44071017,0.50125824,-1,-1,-1,1,0.13199167421816954,"[0.03, 0.06)","[0.00, 0.04)","[0.00, 0.02)","[0.05, 0.09)","[0.07, 0.10)","[0.40, 0.48)","[0.20, 0.30)","[0.20, 0.30)","[0.09, 0.14)"
3255,0.03789738,0.02448946,0.01059699,0.08390941,0.06913595,0.43877551,0.38095238,0.23255814,0.32344328,0.52499355,0.39394257,0.42862543,0.44268525,0.64636504,0.39365952,0.49808659,0.69750721,0.69452146,0.43178979,0.53617726,0.35765708,0.50146445,0.46247632,0.46103466,0.37736215,0.52149129,0.47324129,0.53846851,-1,-1,-1,1,0.10923765315133194,"[0.03, 0.06)","[0.00, 0.04)","[0.00, 0.02)","[0.05, 0.09)","[0.07, 0.10)","[0.40, 0.48)","[0.30, 0.40)","[0.20, 0.30)","[0.09, 0.14)"
3262,0.03527507,0.02589348,0.01774684,0.07225359,0.0524346,0.45238095,0.33333333,0.27906977,0.32989408,0.52466497,0.39846208,0.43608778,0.44730562,0.64283805,0.40223097,0.51372097,0.68106903,0.67391627,0.41676564,0.54996425,0.34524927,0.51998634,0.45783938,0.47328668,0.37674945,0.50630114,0.49289648,0.55405416,-1,-1,-1,1,0.09102152973353997,"[0.03, 0.06)","[0.00, 0.04)","[0.02, 0.03)","[0.05, 0.09)","[0.03, 0.07)","[0.40, 0.48)","[0.30, 0.40)","[0.20, 0.30)","[0.09, 0.14)"
3269,0.02988536,0.02369119,0.01465691,0.0619565,0.04836815,0.45238095,0.28571429,0.27906977,0.31995646,0.49790888,0.37640723,0.41515736,0.42646644,0.62455393,0.38447278,0.49219801,0.66729697,0.64307093,0.41769131,0.56026401,0.34450052,0.54384298,0.46768734,0.48039773,0.38341467,0.51064781,0.50686866,0.56758646,-1,-1,-1,1,0.0799556804574922,"[0.00, 0.03)","[0.00, 0.04)","[0.00, 0.02)","[0.05, 0.09)","[0.03, 0.07)","[0.40, 0.48)","[0.20, 0.30)","[0.20, 0.30)","[0.03, 0.09)"
3276,0.01848734,0.01843626,0.01464218,0.03787088,0.04546337,0.45238095,0.33333333,0.27906977,0.28708877,0.4736061,0.33764864,0.37790477,0.37998141,0.6018619,0.35377916,0.47523963,0.65755512,0.63592585,0.4154119,0.56857035,0.34444001,0.57843499,0.48474531,0.47324712,0.37101171,0.50452279,0.50773959,0.54178771,-1,-1,-1,1,0.06095502439408666,"[0.00, 0.03)","[0.00, 0.04)","[0.00, 0.02)","[0.00, 0.05)","[0.03, 0.07)","[0.40, 0.48)","[0.30, 0.40)","[0.20, 0.30)","[0.03, 0.09)"
3283,0.01839452,0.02328255,0.01527753,0.02920134,0.07230115,0.46938776,0.4047619,0.20930233,0.2730764,0.45977566,0.32084494,0.36116925,0.35578586,0.59036332,0.34432493,0.48960646,0.64040337,0.62104735,0.42516088,0.58795577,0.35659283,0.60066054,0.5121844,0.46873293,0.37742018,0.4819063,0.49430926,0.49738553,-1,-1,-1,1,0.07945802333319776,"[0.00, 0.03)","[0.00, 0.04)","[0.00, 0.02)","[0.00, 0.05)","[0.07, 0.10)","[0.40, 0.48)","[0.40, 0.50)","[0.20, 0.30)","[0.03, 0.09)"
3290,0.02604559,0.02334144,0.02825362,0.03468442,0.07434539,0.49319728,0.35714286,0.23255814,0.28251573,0.43512017,0.30280484,0.34080019,0.35696722,0.57043121,0.33041267,0.48955396,0.64933875,0.64840451,0.46210201,0.60977758,0.38014214,0.60035083,0.53351858,0.50820412,0.36692683,0.48763441,0.49957332,0.50881487,-1,-1,-1,1,0.08676700437431789,"[0.00, 0.03)","[0.00, 0.04)","[0.02, 0.03)","[0.00, 0.05)","[0.07, 0.10)","[0.48, 0.57)","[0.30, 0.40)","[0.20, 0.30)","[0.03, 0.09)"
3297,0.02635558,0.02103305,0.03504222,0.02586781,0.07072095,0.50680272,0.28571429,0.1627907,0.29582078,0.43459541,0.30591953,0.33920856,0.3632299,0.57838029,0.34211805,0.51525567,0.65221652,0.66562583,0.48815573,0.62904903,0.39539373,0.60683761,0.56100854,0.51091537,0.38093576,0.48091736,0.48070913,0.47329886,-1,-1,-1,1,0.08305753154065561,"[0.00, 0.03)","[0.00, 0.04)","[0.03, 0.05)","[0.00, 0.05)","[0.07, 0.10)","[0.48, 0.57)","[0.20, 0.30)","[0.10, 0.20)","[0.03, 0.09)"
3304,0.03061582,0.01298774,0.04056645,0.03037177,0.05542457,0.48639456,0.42857143,0.23255814,0.285566,0.41334343,0.28045218,0.31025866,0.34542347,0.56829643,0.31880764,0.50270535,0.64616602,0.67820736,0.49226532,0.62842233,0.39560562,0.59357226,0.56488547,0.49568901,0.38078943,0.48706081,0.4471862,0.42164643,-1,-1,-1,1,0.07509969532708038,"[0.00, 0.03)","[0.00, 0.04)","[0.03, 0.05)","[0.00, 0.05)","[0.03, 0.07)","[0.48, 0.57)","[0.40, 0.50)","[0.20, 0.30)","[0.03, 0.09)"
3311,0.03179954,0.02356452,0.04151775,0.03043245,0.06001032,0.46938776,0.4047619,0.30232558,0.27816283,0.4158455,0.27821451,0.30507747,0.3334152,0.575297,0.31820512,0.50484088,0.65056257,0.69542353,0.49239523,0.63611585,0.39678009,0.59734471,0.57093773,0.4926237,0.38583601,0.48696891,0.41918311,0.40029003,-1,-1,-1,1,0.07906387344778523,"[0.00, 0.03)","[0.00, 0.04)","[0.03, 0.05)","[0.00, 0.05)","[0.03, 0.07)","[0.40, 0.48)","[0.40, 0.50)","[0.30, 0.40)","[0.03, 0.09)"
3318,0.03803746,0.02386786,0.04950001,0.03281936,0.07698006,0.46938776,0.38095238,0.3255814,0.29030497,0.44632465,0.29486326,0.31566897,0.35025883,0.60293914,0.33020565,0.54276833,0.66317018,0.71707861,0.48480166,0.64634268,0.39176889,0.59239917,0.56705387,0.49406731,0.38382509,0.45737038,0.4172365,0.36189615,-1,-1,-1,1,0.09722803617482613,"[0.03, 0.06)","[0.00, 0.04)","[0.05, 0.07)","[0.00, 0.05)","[0.07, 0.10)","[0.40, 0.48)","[0.30, 0.40)","[0.30, 0.40)","[0.09, 0.14)"
3325,0.03258115,0.02457827,0.04408964,0.03206326,0.0590862,0.47959184,0.33333333,0.34883721,0.32461726,0.48399933,0.33388781,0.34934203,0.39231466,0.63138819,0.36394023,0.57587924,0.68225112,0.73592024,0.4916458,0.66218813,0.39831901,0.58814334,0.5730446,0.50706386,0.40388162,0.44670905,0.42160444,0.37742082,-1,-1,-1,1,0.0803935820050158,"[0.00, 0.03)","[0.00, 0.04)","[0.03, 0.05)","[0.00, 0.05)","[0.03, 0.07)","[0.40, 0.48)","[0.30, 0.40)","[0.30, 0.40)","[0.03, 0.09)"
