Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M
0.12598631,0.13622158,0.18026227,0.16133480,0.06205653,0.56168831,0.11428571,0.12500000,0.55236017,0.57451737,0.54143124,0.54393364,0.57646755,0.57259799,0.60078613,0.55780454,0.76698201,0.80314486,0.39452979,0.60838588,0.48234161,0.67094183,0.59897093,0.28142129,0.45348490,0.33328695,0.42021624,0.41824251,-1,-1,-1,1
0.12285434,0.11619787,0.19313430,0.14600532,0.06775924,0.55844156,0.11428571,0.12500000,0.55191583,0.57096903,0.53869743,0.53944716,0.58534591,0.56938095,0.60218955,0.53722351,0.77303194,0.80467157,0.39621798,0.63311033,0.48851668,0.69446338,0.62061275,0.28546510,0.44160504,0.33764696,0.43490892,0.42597877,-1,-1,-1,1
0.15129915,0.14016779,0.31338170,0.12910003,0.06699258,0.55519481,0.14285714,0.12500000,0.53755783,0.57678640,0.54557021,0.54532731,0.57526205,0.57468656,0.60804340,0.52134060,0.78354236,0.81325989,0.39266551,0.64021334,0.48324568,0.70697539,0.62348844,0.29724640,0.42392229,0.34027837,0.42343593,0.42674895,-1,-1,-1,1
0.09873924,0.15328456,0.27461251,0.06409212,0.03265674,0.55194805,0.14285714,0.10000000,0.49970623,0.54745252,0.51803205,0.51067507,0.53686280,0.53634763,0.56661151,0.48305125,0.77426515,0.80797034,0.41622581,0.65564758,0.46607570,0.68634626,0.60022679,0.31325574,0.43460140,0.33608185,0.39843075,0.42477890,-1,-1,-1,1
0.11481629,0.18819575,0.23581163,0.10260898,0.03604972,0.55194805,0.11428571,0.10000000,0.47675984,0.54020859,0.50537814,0.49997874,0.51288445,0.53194660,0.55143666,0.46122068,0.77666649,0.81228599,0.37608659,0.60181898,0.41309276,0.64673460,0.52526992,0.30766319,0.42737707,0.33369634,0.38979568,0.43327104,-1,-1,-1,1
0.10688359,0.19865437,0.23349216,0.09569009,0.01911867,0.54220779,0.11428571,0.07500000,0.44729409,0.53008188,0.49039027,0.48564267,0.47309618,0.52631345,0.52422765,0.44754248,0.76563361,0.81147311,0.33311725,0.53766175,0.35897954,0.60096203,0.44019099,0.35475895,0.40977906,0.33827070,0.37798313,0.43266634,-1,-1,-1,1
0.17802376,0.29093407,0.22582988,0.18887382,0.02105502,0.53571429,0.11428571,0.07500000,0.44794766,0.54257792,0.49985593,0.49135055,0.46790007,0.53708972,0.51979612,0.45293931,0.77330969,0.81696017,0.31942788,0.50652423,0.33152204,0.57848178,0.39006678,0.39603123,0.39623789,0.33207171,0.40606103,0.43594825,-1,-1,-1,1
0.22728692,0.25686305,0.23383752,0.26331452,0.02288051,0.52922078,0.08571429,0.07500000,0.47633708,0.58669402,0.51425109,0.50543984,0.49113808,0.57061734,0.53712277,0.49288189,0.76401963,0.81714376,0.30867063,0.48367757,0.31538150,0.56463046,0.35003583,0.44330593,0.36819228,0.33022714,0.45175117,0.45017508,-1,-1,-1,1
0.18859832,0.24295392,0.13453498,0.25429622,0.02260468,0.52597403,0.05714286,0.05000000,0.49272025,0.58865018,0.53341072,0.51487423,0.50404114,0.56263410,0.53334760,0.50424525,0.77300358,0.82665319,0.30965421,0.46540727,0.30686683,0.53788559,0.30984081,0.50771355,0.37088320,0.33368250,0.50467948,0.48261194,-1,-1,-1,1
0.20864942,0.21550384,0.17282305,0.27210855,0.02458451,0.52922078,0.08571429,0.05000000,0.52731545,0.61736708,0.55614519,0.52525517,0.53360719,0.59117591,0.54281537,0.55230604,0.79050520,0.83156040,0.31896424,0.46421143,0.31564079,0.53311182,0.31418917,0.51152858,0.38503855,0.33799179,0.53630684,0.48300559,-1,-1,-1,1
0.19949021,0.18812418,0.16916160,0.25944066,0.03029930,0.53571429,0.08571429,0.05000000,0.57190067,0.64643578,0.58716871,0.55314209,0.57450820,0.62099041,0.56884826,0.59437240,0.81105789,0.83693064,0.28458114,0.41496826,0.31279418,0.52786429,0.29919990,0.50765712,0.38923358,0.33810134,0.54292133,0.47061857,-1,-1,-1,1
0.21394101,0.09734365,0.21644617,0.25214195,0.03829875,0.53896104,0.05714286,0.05000000,0.59806627,0.63505568,0.59013324,0.55261674,0.59919209,0.61012883,0.56497689,0.60551267,0.80948530,0.82537868,0.30452472,0.43450190,0.33385013,0.54072094,0.33065312,0.50874340,0.40000400,0.33569910,0.51669062,0.43186709,-1,-1,-1,1
0.13591426,0.09919598,0.22429892,0.14885261,0.03557097,0.54545455,0.05714286,0.05000000,0.65527977,0.65337616,0.61814928,0.56836925,0.66223638,0.62096414,0.58883270,0.63423649,0.83742048,0.83330550,0.33437930,0.45893026,0.36642477,0.55765419,0.37512901,0.49085863,0.44229805,0.33485456,0.51249729,0.42669824,-1,-1,-1,1
0.15984708,0.15355323,0.19922226,0.18197678,0.03775430,0.55519481,0.08571429,0.07500000,0.72604802,0.66342681,0.65602596,0.59786537,0.71583952,0.61712228,0.61162457,0.66733841,0.87068274,0.84709079,0.34977812,0.47785531,0.40389717,0.56256756,0.41354239,0.46311094,0.44923808,0.32961325,0.50710847,0.41056611,-1,-1,-1,1
0.18076805,0.20188255,0.20285470,0.21235043,0.06665618,0.56818182,0.11428571,0.05000000,0.73771492,0.62351317,0.63193483,0.58178128,0.71394491,0.57567450,0.58917160,0.66350921,0.86951613,0.83891082,0.35438770,0.47954105,0.41414151,0.55632513,0.42892721,0.42820371,0.45439568,0.32344351,0.43518990,0.37316217,-1,-1,-1,1
0.19401677,0.20310968,0.16548341,0.24387470,0.07204676,0.59090909,0.17142857,0.10000000,0.74453627,0.64865067,0.64846891,0.61250498,0.71110106,0.61200153,0.61651719,0.67391595,0.86553664,0.83309755,0.35993521,0.48093663,0.43041024,0.56932126,0.45885686,0.38100450,0.45912826,0.31085962,0.35266003,0.33588383,-1,-1,-1,1
0.17304643,0.24836793,0.17650125,0.20654100,0.06200981,0.60389610,0.20000000,0.10000000,0.76417156,0.65280562,0.68011000,0.64750342,0.73547149,0.60336196,0.64601923,0.68979434,0.87578860,0.84305644,0.37794254,0.48079411,0.45033421,0.56706995,0.46808979,0.40061737,0.45755503,0.30259187,0.35958612,0.35620839,-1,-1,-1,1
0.15281107,0.21739668,0.12278336,0.20037361,0.05983575,0.60714286,0.25714286,0.10000000,0.76579239,0.63059151,0.67783376,0.65040750,0.74333629,0.59189177,0.65926113,0.68005992,0.87465329,0.83961395,0.38573196,0.47869756,0.46775255,0.56229561,0.47049753,0.41136437,0.44078377,0.29801730,0.34190912,0.32826268,-1,-1,-1,1
0.24023353,0.22379663,0.17282066,0.31096468,0.07577126,0.61363636,0.28571429,0.10000000,0.74578811,0.60649996,0.65168816,0.63170482,0.70571449,0.55067633,0.64711361,0.66621558,0.87305031,0.84577436,0.38647883,0.46017270,0.47036342,0.53128808,0.44373304,0.44586610,0.44756915,0.32389114,0.33606456,0.37604731,-1,-1,-1,1
0.16711185,0.28245345,0.18591307,0.20536884,0.07684029,0.62987013,0.34285714,0.15000000,0.72158241,0.57088576,0.63847727,0.63691344,0.67974152,0.50696082,0.64045765,0.64265825,0.85793364,0.84306217,0.40077745,0.44577201,0.48037368,0.51135403,0.43303484,0.46849122,0.44601894,0.33528098,0.29856215,0.38633812,-1,-1,-1,1
0.15860983,0.31162724,0.20629219,0.18584732,0.05177814,0.64285714,0.31428571,0.17500000,0.63844433,0.52956831,0.59510316,0.60203195,0.60474601,0.47185129,0.60828387,0.58356979,0.82288135,0.82541785,0.40384777,0.42480509,0.48237484,0.49142588,0.41831823,0.42584572,0.48556344,0.33248880,0.24788973,0.39558075,-1,-1,-1,1
0.15587981,0.27165705,0.21280565,0.18146011,0.04793464,0.64610390,0.28571429,0.20000000,0.60622747,0.51390865,0.57078012,0.57773089,0.57125236,0.45868607,0.59375594,0.56845240,0.80622582,0.81842004,0.41163347,0.41713268,0.48628340,0.47637784,0.40654219,0.44831717,0.50358572,0.35245165,0.25333775,0.42543933,-1,-1,-1,1
0.21952586,0.31035015,0.20540172,0.27537590,0.05007485,0.63961039,0.22857143,0.25000000,0.61387283,0.48811722,0.54841984,0.55400456,0.57927838,0.43624596,0.58372294,0.58815707,0.80090249,0.82338984,0.41868787,0.40160163,0.49954390,0.46154441,0.39934630,0.43904230,0.50510346,0.37097769,0.27368193,0.44599829,-1,-1,-1,1
0.22261566,0.27310842,0.20876864,0.28634514,0.03890974,0.63961039,0.17142857,0.22500000,0.63807364,0.50021505,0.53994734,0.55446169,0.59562444,0.45616504,0.58789852,0.59966163,0.79556629,0.82665548,0.44617045,0.41017375,0.53363957,0.47087008,0.42545623,0.44905114,0.51296312,0.38537326,0.25654278,0.47516606,-1,-1,-1,1
0.20059559,0.23448264,0.18849118,0.24568652,0.08997071,0.64610390,0.14285714,0.17500000,0.66216128,0.53363810,0.55401186,0.57061947,0.61539266,0.47303634,0.59981807,0.64137067,0.80099364,0.84255391,0.46410456,0.40344532,0.54477186,0.46741295,0.42873895,0.46514192,0.51314575,0.41564862,0.29020034,0.53953398,-1,-1,-1,1
0.24187601,0.23173357,0.16193738,0.29792436,0.13450156,0.64935065,0.05714286,0.10000000,0.69075218,0.56545817,0.61004726,0.62010875,0.67010870,0.52772509,0.64393275,0.66908893,0.81283069,0.85210465,0.47806099,0.41478820,0.57157690,0.49129263,0.46046909,0.43445197,0.49592522,0.39729326,0.33522819,0.52133367,-1,-1,-1,1
0.23913369,0.25298619,0.11694717,0.30861809,0.15242188,0.63636364,0.11428571,0.10000000,0.71322380,0.61003686,0.64362803,0.64144090,0.70103389,0.58310532,0.67107908,0.70146263,0.82493714,0.85921902,0.48148640,0.42551769,0.57870052,0.51253354,0.47686580,0.43667567,0.45339873,0.41684694,0.42645904,0.55773217,-1,-1,-1,1
0.25076401,0.23933135,0.21971142,0.26596270,0.15036010,0.62012987,0.08571429,0.07500000,0.74994072,0.64534087,0.67237155,0.66991051,0.74890897,0.62824472,0.70424262,0.75062717,0.83261425,0.86270233,0.48175705,0.44191490,0.56205750,0.53259347,0.48579096,0.48162909,0.40842307,0.43980607,0.51060810,0.60591891,-1,-1,-1,1
0.18218751,0.22909640,0.21132821,0.17302043,0.15015408,0.61363636,0.11428571,0.07500000,0.73920786,0.64707505,0.69155092,0.69438737,0.75796863,0.63790000,0.72102791,0.74015431,0.83096884,0.86133763,0.47875524,0.45008788,0.55446004,0.55441740,0.50299903,0.44524643,0.40069953,0.43336433,0.51021008,0.60393098,-1,-1,-1,1
0.19101548,0.17816019,0.20143438,0.18959699,0.15057764,0.60714286,0.11428571,0.10000000,0.75181948,0.65239840,0.69988822,0.70418069,0.77560325,0.64216468,0.72636643,0.73601390,0.83404859,0.85649744,0.48648767,0.47150082,0.55830769,0.57728365,0.52540236,0.45656387,0.41893471,0.42534457,0.50307300,0.61528248,-1,-1,-1,1
0.17402513,0.19381649,0.30256600,0.12292691,0.08214536,0.60064935,0.11428571,0.10000000,0.69160449,0.61420577,0.65350666,0.65426791,0.72071438,0.61532590,0.67045239,0.67211323,0.81361282,0.83454924,0.44215851,0.45018905,0.50701698,0.55813788,0.47543870,0.39457623,0.39982429,0.42329114,0.49118023,0.56491492,-1,-1,-1,1
0.14666796,0.20564285,0.31850803,0.09921759,0.02734545,0.59415584,0.11428571,0.05000000,0.65471438,0.64444416,0.65489416,0.66099989,0.67593099,0.64263116,0.66480704,0.64703710,0.81310039,0.83511399,0.41182084,0.45727079,0.48112502,0.56707562,0.46277051,0.34771007,0.39436772,0.41685927,0.47998418,0.55504889,-1,-1,-1,1
0.12160267,0.20276173,0.30616197,0.06519541,0.00684246,0.58766234,0.05714286,0.02500000,0.65997864,0.67583371,0.65360849,0.65786172,0.66390285,0.66177098,0.66087479,0.64917639,0.81902440,0.83800183,0.39565330,0.44688677,0.46345404,0.56319697,0.43807146,0.34059895,0.37147842,0.43617212,0.48448364,0.56516905,-1,-1,-1,1
0.09484582,0.16112658,0.22308492,0.07781913,0.01085198,0.59090909,0.05714286,0.05000000,0.62455160,0.67223548,0.63415006,0.63726769,0.61953213,0.64779824,0.63733216,0.61653480,0.81604047,0.82982112,0.35187448,0.43471566,0.42757314,0.54767797,0.39482756,0.30076529,0.36560115,0.41012592,0.43635075,0.50770026,-1,-1,-1,1
0.16286119,0.19651370,0.33681707,0.14738096,0.01127510,0.59740260,0.02857143,0.05000000,0.63785829,0.67103095,0.65693824,0.64473596,0.62844247,0.64033902,0.63947577,0.60203443,0.84027931,0.84229008,0.36898307,0.44435029,0.46359594,0.55016554,0.41979382,0.25117504,0.35762551,0.38592329,0.44231089,0.47221277,-1,-1,-1,1
0.16289035,0.21938710,0.38152352,0.11702991,0.00963568,0.59415584,0.08571429,0.10000000,0.67285537,0.69969116,0.69169369,0.66648380,0.65702452,0.67083570,0.66133206,0.62006759,0.86496845,0.85675470,0.38360077,0.44722378,0.47932056,0.55689392,0.43383926,0.24481593,0.34879709,0.37635162,0.45691438,0.49006535,-1,-1,-1,1
0.14885696,0.19966454,0.34236082,0.12179273,0.01005597,0.58441558,0.14285714,0.10000000,0.66525790,0.72470874,0.70337934,0.67324506,0.64893431,0.67810103,0.66582282,0.62283503,0.87704132,0.87122733,0.38138736,0.45011684,0.47733845,0.55440333,0.43585506,0.22420890,0.32608566,0.37944528,0.47427704,0.50127119,-1,-1,-1,1
0.14241100,0.20382183,0.34404906,0.11144506,0.02047358,0.57142857,0.17142857,0.12500000,0.68679789,0.73707208,0.74247678,0.70732700,0.67494718,0.69054465,0.69596424,0.65630712,0.89320955,0.88936729,0.40332545,0.45737721,0.50157673,0.56368222,0.46070170,0.27365394,0.34559909,0.38392087,0.50689431,0.54468461,-1,-1,-1,1
0.17524849,0.20272730,0.40607301,0.14244632,0.02510735,0.55519481,0.20000000,0.10000000,0.75390850,0.75572204,0.79402647,0.74818439,0.74976093,0.71248424,0.74548899,0.70928426,0.91543023,0.90698824,0.44582335,0.46380161,0.55056504,0.57066792,0.50092629,0.29908891,0.38307299,0.37459781,0.53322892,0.59618513,-1,-1,-1,1
0.15689547,0.18124698,0.37316543,0.12303377,0.02314566,0.54220779,0.20000000,0.07500000,0.74240088,0.73201608,0.79413218,0.74013713,0.75012060,0.69896870,0.73609928,0.69267465,0.91479825,0.90487002,0.45595909,0.47724593,0.55216287,0.57865269,0.52266705,0.31048275,0.42582629,0.35432514,0.51322764,0.59958903,-1,-1,-1,1
0.13988462,0.18215862,0.26495191,0.12170019,0.04095169,0.52922078,0.22857143,0.02500000,0.78585894,0.74138506,0.82236961,0.75702909,0.79432203,0.71883116,0.76096368,0.71837522,0.93396310,0.92283738,0.49057629,0.49323269,0.58696657,0.59113358,0.56576234,0.32806189,0.45459347,0.35396212,0.53600351,0.63064920,-1,-1,-1,1
0.14342316,0.19563773,0.20397691,0.15679400,0.05503389,0.52272727,0.22857143,0.05000000,0.77896259,0.75401001,0.81836031,0.75224818,0.79432963,0.73049149,0.76064659,0.72135215,0.93496657,0.92723168,0.47293697,0.49084141,0.56264643,0.59527202,0.55315279,0.35277021,0.47587288,0.35695923,0.50658876,0.61868066,-1,-1,-1,1
0.13679955,0.17218643,0.10336169,0.16492108,0.10886612,0.52597403,0.20000000,0.05000000,0.73797989,0.71862075,0.76548656,0.70695360,0.76134604,0.69593729,0.72566712,0.71152380,0.90573963,0.90625531,0.46668474,0.49387184,0.56450728,0.58247750,0.55073899,0.35016048,0.43431444,0.38793777,0.50064434,0.57815542,-1,-1,-1,1
0.15150367,0.14611981,0.12738461,0.17935482,0.11619378,0.53246753,0.20000000,0.05000000,0.72485655,0.68339400,0.73897672,0.68296054,0.75581278,0.67368495,0.70352272,0.71993254,0.88254583,0.88480820,0.46781100,0.48008217,0.55859064,0.56750373,0.53456616,0.37887164,0.42650214,0.39382475,0.50773850,0.56863432,-1,-1,-1,1
0.16875754,0.13299982,0.16911376,0.15784604,0.16489316,0.53571429,0.22857143,0.07500000,0.72648704,0.67984517,0.72190250,0.67038588,0.75414950,0.65956579,0.71251545,0.71939401,0.86068600,0.86466589,0.46402589,0.48497670,0.56099195,0.56176276,0.53982476,0.35039802,0.38309419,0.39837638,0.52186729,0.54532159,-1,-1,-1,1
0.26384086,0.13243647,0.32681409,0.25511735,0.16493094,0.52922078,0.31428571,0.12500000,0.68937561,0.63436462,0.67894032,0.63222895,0.72368356,0.61892540,0.68426544,0.68826479,0.83094383,0.83709908,0.44098471,0.48704879,0.53209609,0.55414247,0.52448072,0.33664372,0.32490782,0.40771528,0.53887183,0.50010169,-1,-1,-1,1
0.25348063,0.17911153,0.31365261,0.24268384,0.15926851,0.50649351,0.40000000,0.10000000,0.69662943,0.64028981,0.67611098,0.63741775,0.73445961,0.62031443,0.70106999,0.71484545,0.81696086,0.82411022,0.44099555,0.49039951,0.53583416,0.55250856,0.52681635,0.33869522,0.29174375,0.41931330,0.56634895,0.49622442,-1,-1,-1,1
0.24910330,0.19864308,0.35588560,0.22747584,0.15002450,0.47727273,0.37142857,0.15000000,0.68354407,0.63232816,0.65983404,0.63061803,0.73133887,0.60437454,0.69263353,0.71739930,0.81351257,0.82098626,0.44968997,0.47839191,0.54605691,0.54464645,0.52405423,0.34773760,0.28128400,0.44173099,0.57496486,0.52407947,-1,-1,-1,1
0.30157892,0.28841387,0.56121735,0.24643380,0.10745127,0.45454545,0.45714286,0.22500000,0.71221233,0.64859504,0.67862188,0.65590573,0.75299332,0.61891813,0.70921126,0.73993675,0.82134942,0.82793289,0.47048202,0.46804500,0.57088716,0.53889762,0.53067973,0.36451615,0.27554270,0.46763485,0.58175463,0.57158045,-1,-1,-1,1
0.36054940,0.26396628,0.73438248,0.26349629,0.08953416,0.42207792,0.48571429,0.25000000,0.73108875,0.66195997,0.70443857,0.67235461,0.76407791,0.63702209,0.71814023,0.72417924,0.84604058,0.84722240,0.45615531,0.45082617,0.55657767,0.52805450,0.50667726,0.36975763,0.29497672,0.44537870,0.58779319,0.58529116,-1,-1,-1,1
0.35664071,0.25543513,0.74711726,0.26118768,0.04752368,0.39935065,0.48571429,0.20000000,0.76865787,0.69686806,0.74601777,0.71038309,0.80214900,0.67913427,0.75866655,0.74882715,0.86916661,0.86472671,0.47218038,0.44991117,0.57683509,0.52567248,0.51555764,0.37953600,0.33204055,0.42259746,0.60303429,0.59872821,-1,-1,-1,1
0.27201685,0.22018659,0.58289959,0.18540933,0.04286944,0.38636364,0.40000000,0.22500000,0.73105131,0.66226892,0.74196089,0.70412508,0.77325363,0.65996572,0.72949175,0.72442909,0.88986419,0.88226607,0.46317407,0.43192222,0.53851748,0.49700381,0.46208765,0.43517707,0.37003112,0.42263284,0.58025331,0.62091950,-1,-1,-1,1
0.24409114,0.19341528,0.58278028,0.15080144,0.02598568,0.38311688,0.31428571,0.15000000,0.68749754,0.62334268,0.71701068,0.68433615,0.71787558,0.62634468,0.69650538,0.67429765,0.88070455,0.87989909,0.45650282,0.41720125,0.50298193,0.47047187,0.41010654,0.49534200,0.40212136,0.44548776,0.54745480,0.63391258,-1,-1,-1,1
0.25061744,0.12247663,0.58124573,0.16235820,0.02981785,0.39610390,0.31428571,0.07500000,0.65012022,0.56940958,0.68590233,0.65656231,0.66835512,0.57822579,0.66185960,0.61711790,0.86532136,0.87231242,0.45549849,0.40261375,0.48027779,0.43832588,0.36188921,0.55172043,0.40025408,0.46459761,0.51700214,0.62187496,-1,-1,-1,1
