Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M
0.15297121,0.19863348,0.12123379,0.20014486,0.11529419,0.71428571,0.20000000,0.20000000,0.64805332,0.54396557,0.61044122,0.62712572,0.62849341,0.56701367,0.64098340,0.63923723,0.73573607,0.66092484,0.57299588,0.62642923,0.62737745,0.47361797,0.72917161,0.18413674,0.48005462,0.56796100,0.68057203,0.53528659,-1,1,-1,-1
0.13467573,0.15599286,0.15714588,0.10236521,0.09144223,0.76190476,0.20000000,0.40000000,0.68334547,0.55998505,0.61657925,0.63053358,0.65334137,0.58829155,0.65777535,0.62724867,0.71507467,0.65433426,0.50707105,0.60343659,0.57475812,0.43332632,0.67337209,0.22047027,0.51441791,0.53641114,0.67943116,0.53476085,-1,1,-1,-1
0.19390968,0.15013439,0.19402124,0.11387642,0.18754912,0.76190476,0.40000000,0.60000000,0.67340295,0.56869429,0.64003912,0.65159714,0.65406999,0.59666360,0.66393127,0.59723628,0.70614802,0.64053514,0.45752621,0.58239963,0.53865132,0.40291458,0.62846126,0.26276360,0.54447146,0.53606959,0.64874679,0.55505038,-1,1,-1,-1
0.20576493,0.15551031,0.22042500,0.12218132,0.19559084,0.76190476,0.40000000,0.80000000,0.64617556,0.56905838,0.65413994,0.66391898,0.62540163,0.58420587,0.67141106,0.56035604,0.70376278,0.64882989,0.40402849,0.54616450,0.48349600,0.36760252,0.56873549,0.31693342,0.59693279,0.52291209,0.58720184,0.56244808,-1,1,-1,-1
0.22165477,0.18045932,0.24565249,0.10402364,0.23349842,0.76190476,0.40000000,0.80000000,0.59102239,0.53996540,0.63232689,0.63046689,0.57171721,0.53191155,0.63701325,0.49596999,0.71474314,0.65329859,0.36564016,0.51539493,0.46899242,0.33769887,0.53050041,0.34378502,0.60789577,0.49191987,0.57936787,0.54721390,-1,1,-1,1
0.25611573,0.14794354,0.25310702,0.15033920,0.25596215,0.76190476,0.40000000,0.60000000,0.61331079,0.55228149,0.63797136,0.62264686,0.58014824,0.52192643,0.63845870,0.48537172,0.72100857,0.67406660,0.34205137,0.50169492,0.45071811,0.32251321,0.50487925,0.38335318,0.64330236,0.45561594,0.56403492,0.53506658,-1,-1,-1,1
0.29657664,0.15311122,0.21542246,0.21481941,0.30954777,0.76190476,0.20000000,0.40000000,0.64027824,0.59975000,0.65199299,0.62759596,0.60324538,0.54292972,0.64905689,0.51454431,0.71418762,0.69863468,0.32618642,0.49971527,0.45077567,0.32168209,0.49467269,0.41839532,0.67907174,0.41309560,0.52089608,0.51046992,-1,-1,-1,1
0.25423697,0.20310068,0.13166177,0.23253891,0.32266860,0.71428571,0.20000000,0.20000000,0.67155682,0.64289665,0.68877110,0.65676148,0.63584281,0.57589342,0.69176321,0.54873641,0.72705830,0.71469492,0.33466350,0.49984701,0.47027233,0.33814725,0.49978685,0.45016193,0.70124065,0.38786254,0.50612857,0.50815621,-1,-1,-1,1
0.20701456,0.16418730,0.09404068,0.23140631,0.24654727,0.66666667,0.00000000,0.00000000,0.66263143,0.60629178,0.67397854,0.63884103,0.62933431,0.53735178,0.67615632,0.53915115,0.73048079,0.72960825,0.33510890,0.49082530,0.47121213,0.34199475,0.49830676,0.45778527,0.72879775,0.36805488,0.46288381,0.50486253,-1,-1,-1,1
0.20302406,0.14315923,0.09544670,0.25839356,0.19850513,0.66666667,0.00000000,0.00000000,0.60443926,0.55553061,0.59281118,0.54948360,0.55297802,0.48090056,0.59592591,0.49058516,0.72200076,0.72375089,0.32326797,0.49439889,0.46972478,0.35798812,0.50145399,0.46455777,0.75524347,0.35700963,0.44608990,0.48863542,-1,-1,-1,1
0.20222868,0.15816406,0.06683261,0.26262045,0.20711404,0.66666667,0.00000000,0.00000000,0.58722476,0.55587835,0.55496525,0.50682153,0.53957601,0.48250036,0.55992487,0.48891969,0.71056894,0.71988419,0.30237372,0.50238798,0.46528074,0.36605773,0.50348798,0.45452571,0.75712251,0.35009729,0.45223846,0.47157646,-1,-1,-1,1
0.18773555,0.10499949,0.06535550,0.21689571,0.21286093,0.71428571,0.20000000,0.20000000,0.60317881,0.54356063,0.54232822,0.49829583,0.55152065,0.48687127,0.56483013,0.51020046,0.69539262,0.71891635,0.28383010,0.49908948,0.43693244,0.36139868,0.49090611,0.46056217,0.77735834,0.33629433,0.41838146,0.45788408,-1,-1,-1,1
0.20862453,0.14686494,0.17496126,0.13185331,0.22118769,0.71428571,0.40000000,0.20000000,0.62508619,0.54635766,0.53565285,0.49254532,0.57395361,0.50336388,0.56666936,0.52289328,0.69698016,0.72149925,0.27719961,0.49507969,0.42908848,0.36255617,0.48846544,0.45194555,0.79316175,0.31825434,0.42383173,0.46065846,-1,-1,-1,1
0.18734989,0.26244460,0.15459991,0.11671243,0.20281303,0.71428571,0.40000000,0.40000000,0.62967844,0.53382885,0.53853714,0.49396025,0.57599775,0.49395501,0.57157293,0.49551605,0.70262182,0.70852542,0.27993103,0.48068448,0.43326706,0.33980964,0.48168409,0.43716550,0.78122782,0.31082484,0.46231633,0.46905951,-1,-1,-1,1
0.17042356,0.26162234,0.17240583,0.08821968,0.17303249,0.71428571,0.40000000,0.40000000,0.64619077,0.53110866,0.52653144,0.48405903,0.59882044,0.49337957,0.55768952,0.48193232,0.68947537,0.70360053,0.28247169,0.47347408,0.43683214,0.32257787,0.48020773,0.42212200,0.79323518,0.30701417,0.44992235,0.47538071,-1,-1,-1,1
0.15563324,0.24802674,0.14207022,0.05178127,0.20231988,0.71428571,0.40000000,0.40000000,0.64550415,0.54631000,0.53562673,0.49085258,0.59959211,0.50632990,0.55968800,0.48732557,0.69389480,0.69992618,0.27292560,0.47971296,0.42823340,0.32629781,0.48017516,0.41803308,0.79961237,0.29478627,0.44718543,0.47204826,-1,-1,-1,1
0.24113117,0.35374302,0.21759038,0.14689031,0.25895706,0.71428571,0.40000000,0.20000000,0.68873687,0.59647196,0.57562385,0.52759654,0.64217043,0.55084445,0.60138564,0.54164150,0.70273578,0.72210443,0.30433401,0.48407374,0.45679240,0.33616486,0.49979009,0.41656886,0.77900942,0.27305025,0.45853619,0.45115818,-1,-1,-1,1
0.24592578,0.36376354,0.24266134,0.16299056,0.24775755,0.71428571,0.20000000,0.20000000,0.71421151,0.59781226,0.59930339,0.54693149,0.66274734,0.54872896,0.62994141,0.54412765,0.70153744,0.73039075,0.33522989,0.48794747,0.48723088,0.34404464,0.51795118,0.41993280,0.75101444,0.25912653,0.48175889,0.44316156,-1,-1,-1,1
0.18864113,0.26029760,0.16785579,0.15977207,0.21035412,0.66666667,0.00000000,0.00000000,0.67799327,0.60686302,0.59019368,0.52996164,0.62521482,0.54165906,0.60824608,0.51417442,0.70442727,0.73527532,0.34370948,0.48545216,0.50373213,0.34297340,0.52105924,0.42223754,0.73138853,0.25651169,0.51570849,0.44207152,-1,-1,-1,1
0.21180515,0.25765660,0.17496217,0.19248040,0.22497383,0.66666667,0.00000000,0.00000000,0.64462912,0.61431594,0.59316050,0.53009757,0.59308675,0.53911987,0.60360685,0.50451744,0.69084091,0.72160644,0.34665727,0.48711089,0.50521418,0.34800585,0.52199869,0.43115673,0.71012250,0.25972604,0.52616791,0.42562581,-1,-1,-1,1
0.21316584,0.25765491,0.15545579,0.20526089,0.23715935,0.66666667,0.00000000,0.00000000,0.63953690,0.63279772,0.58785748,0.52758195,0.59476594,0.55469888,0.59745290,0.52168064,0.67923609,0.73023631,0.33084693,0.49166484,0.47830967,0.36548438,0.51770483,0.43098218,0.71439229,0.25932934,0.50076628,0.41689116,-1,-1,-1,1
0.22885613,0.18560955,0.16829792,0.20520923,0.26113225,0.71428571,0.20000000,0.20000000,0.62170804,0.63242935,0.59387826,0.53387303,0.57810021,0.54867918,0.59814394,0.51217641,0.67960683,0.73330376,0.32465905,0.48850577,0.46704697,0.37050903,0.51171170,0.43447505,0.70345354,0.26271548,0.50524404,0.41073803,-1,-1,-1,1
0.17084907,0.07606639,0.10760718,0.10296300,0.24362160,0.71428571,0.40000000,0.20000000,0.58937070,0.60443418,0.58106496,0.52203598,0.54866158,0.52545743,0.58415571,0.48122768,0.66316725,0.71746040,0.31807359,0.47747023,0.45245211,0.36300617,0.49952458,0.43223242,0.68129193,0.27255919,0.50527710,0.38311498,-1,-1,-1,1
0.15909753,0.10814775,0.10546215,0.09435688,0.21801049,0.71428571,0.40000000,0.40000000,0.58052659,0.57345888,0.56979073,0.51057980,0.53711315,0.50780585,0.58076051,0.45418150,0.65378492,0.70023920,0.29937637,0.45224095,0.42572255,0.33154265,0.46888480,0.42888442,0.67513047,0.27509473,0.51137328,0.37417019,-1,-1,-1,1
0.14153245,0.10873525,0.05944308,0.11404647,0.20920745,0.71428571,0.40000000,0.40000000,0.55971110,0.55338658,0.56563118,0.50841158,0.52473939,0.49480938,0.57673421,0.44828867,0.64948579,0.68310043,0.26844807,0.43844732,0.38528601,0.31107329,0.44018053,0.42697074,0.68253182,0.28049523,0.49124538,0.35671413,-1,-1,-1,1
0.13422923,0.09528557,0.08983483,0.07534081,0.18466862,0.71428571,0.40000000,0.40000000,0.58489515,0.55706091,0.56957999,0.51840488,0.55084639,0.50843671,0.59073648,0.46973679,0.64659984,0.67544137,0.27376791,0.44225757,0.38845820,0.32000822,0.44792438,0.41389107,0.69189003,0.29274322,0.48030023,0.37089883,-1,-1,-1,1
0.15109082,0.07479985,0.08005493,0.08161324,0.21977843,0.76190476,0.60000000,0.40000000,0.56610398,0.53908388,0.54914452,0.49900341,0.53096552,0.49648943,0.56976977,0.45200514,0.65153377,0.66897878,0.26336576,0.44082245,0.38420120,0.31834255,0.44536640,0.39446921,0.68653323,0.30594726,0.46417385,0.36166547,-1,-1,-1,1
0.15243647,0.08386878,0.12886163,0.08953017,0.18183446,0.76190476,0.60000000,0.40000000,0.56693427,0.52240183,0.53793112,0.48226381,0.51442874,0.48710405,0.56327516,0.44013349,0.66652059,0.66137718,0.27260423,0.44989212,0.39575357,0.32325201,0.45735138,0.38922367,0.68045163,0.29311574,0.47682254,0.34954109,-1,-1,-1,1
