Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M
0.09084705,0.04131085,0.09483325,0.11411307,0.08442492,0.78571429,0.55555556,0.20000000,0.35287644,0.39054529,0.47211841,0.43738654,0.35569858,0.42203682,0.37248077,0.37670606,0.47845919,0.53000528,0.17943315,0.40542835,0.21739034,0.32805725,0.38283420,0.14546475,0.17688963,0.77047838,0.52569621,0.39987000,-1,1,-1,-1
0.09984613,0.04674827,0.12790671,0.09147642,0.06539955,0.78571429,0.66666667,0.00000000,0.32622677,0.35201747,0.42990832,0.40179197,0.33530474,0.39566907,0.33022036,0.35845345,0.44773298,0.49458011,0.18003555,0.44619457,0.21731232,0.36138239,0.41234825,0.11109194,0.19674251,0.77200799,0.50432674,0.38835913,-1,1,-1,-1
0.11264333,0.04737081,0.13153431,0.11224985,0.05356026,0.78571429,0.55555556,0.20000000,0.31087962,0.32576155,0.38641600,0.36489544,0.31208180,0.37600660,0.30149416,0.33853919,0.41284285,0.45938599,0.20646594,0.48706885,0.25017736,0.38916299,0.45842729,0.09341859,0.19592760,0.77237975,0.48497362,0.36638897,-1,1,-1,-1
0.12784891,0.04834464,0.18536936,0.08588322,0.05704665,0.85714286,0.44444444,0.20000000,0.29445044,0.29310750,0.32532189,0.30846018,0.28999703,0.34398613,0.25052831,0.30132185,0.39241884,0.42999330,0.25326799,0.51245124,0.29918663,0.42815946,0.51278178,0.08759584,0.18534649,0.77787476,0.47184939,0.35050287,-1,1,-1,-1
0.18286934,0.05451946,0.29042735,0.08878699,0.05678368,0.85714286,0.33333333,0.20000000,0.26926926,0.26152703,0.29694667,0.28042373,0.26728648,0.31595600,0.22490432,0.28461884,0.39250504,0.44180139,0.27410747,0.54029380,0.32232045,0.46215058,0.54670887,0.08741881,0.18109196,0.78931344,0.45423050,0.33316460,-1,1,-1,-1
0.16051842,0.07549073,0.25574992,0.07630111,0.05584594,0.92857143,0.22222222,0.20000000,0.24976683,0.22974460,0.27477092,0.26003479,0.24996988,0.29335010,0.20567609,0.26420041,0.38382782,0.43591070,0.28640012,0.57491871,0.32948259,0.50514144,0.57484249,0.09708891,0.18399155,0.78798961,0.43205354,0.32146990,-1,1,-1,-1
0.17268470,0.07668940,0.29316105,0.06247011,0.03277803,0.92857143,0.11111111,0.20000000,0.23062992,0.20356389,0.26399377,0.25338484,0.24087856,0.27470126,0.18925597,0.25360103,0.36185047,0.41594456,0.30850297,0.60670513,0.34497957,0.56102489,0.61501657,0.09610848,0.17734717,0.78356724,0.41379189,0.29771845,-1,1,-1,-1
0.19142444,0.08474958,0.30963061,0.09713934,0.05846415,0.92857143,0.11111111,0.20000000,0.20660235,0.18953656,0.25593192,0.24682039,0.22160079,0.26067096,0.17436865,0.23967281,0.34157196,0.37935360,0.33228428,0.62145788,0.36542961,0.59269201,0.64430490,0.10518531,0.19268379,0.78267271,0.39309043,0.29810920,-1,1,-1,-1
0.17160414,0.11133857,0.32915778,0.04110259,0.06788743,0.92857143,0.22222222,0.20000000,0.19143701,0.19190875,0.27114205,0.26458575,0.21657563,0.25789903,0.17954009,0.23309963,0.33026494,0.36257504,0.35791424,0.62932503,0.39560427,0.60492809,0.66908111,0.11598216,0.19957497,0.76660829,0.38645234,0.27322152,-1,1,-1,-1
0.15603229,0.07675354,0.28610532,0.06512810,0.05981591,0.85714286,0.33333333,0.20000000,0.16260866,0.19553101,0.27948766,0.27610914,0.19955963,0.25496923,0.17704327,0.24100490,0.31317826,0.33976197,0.36027511,0.61272615,0.39565854,0.59589361,0.66280573,0.11742514,0.21242406,0.76472023,0.37659563,0.27127734,-1,1,-1,-1
