Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M
0.08407183,0.09272556,0.06683021,0.12122816,0.08177804,0.55102041,0.04761905,0.02325581,0.20488738,0.32837414,0.24958939,0.36390811,0.30235761,0.47355138,0.29856575,0.38153753,0.42588167,0.46848224,0.53316639,0.60024836,0.51990114,0.66718509,0.64103267,0.46573738,0.55385401,0.49305720,0.45178883,0.64820192,-1,-1,-1,-1
0.07109874,0.08023452,0.06640486,0.08957740,0.08999608,0.55102041,0.04761905,0.04651163,0.22688025,0.32528252,0.25479628,0.37211887,0.31822163,0.47610795,0.31134539,0.39820333,0.42906459,0.46691312,0.54350369,0.61499292,0.51847827,0.67929556,0.64234498,0.49719649,0.55219558,0.49216193,0.43346018,0.64313050,-1,-1,-1,-1
0.04647977,0.04316691,0.05790496,0.04639426,0.05696762,0.54761905,0.07142857,0.06976744,0.22066876,0.31407001,0.24884605,0.36238429,0.30729080,0.46864455,0.29318727,0.37785175,0.41658427,0.46019101,0.53981432,0.61731607,0.51683709,0.67730438,0.62277896,0.53852341,0.55230780,0.47435721,0.42014471,0.59949453,-1,-1,-1,-1
0.05162880,0.04201911,0.06228212,0.05337191,0.06100098,0.54761905,0.09523810,0.06976744,0.23850346,0.33000713,0.25991215,0.37443820,0.32168694,0.48839308,0.31686395,0.40818605,0.42450266,0.46317173,0.55415548,0.63097898,0.52380232,0.69597056,0.63519429,0.56203959,0.54420985,0.46796756,0.42524973,0.61218578,-1,-1,-1,-1
0.04965556,0.02460286,0.05974425,0.05484391,0.05421472,0.54421769,0.11904762,0.04651163,0.24856732,0.33365977,0.26301360,0.37469167,0.33190345,0.49774491,0.32107666,0.42369688,0.44034000,0.46237146,0.54840228,0.63930176,0.51859360,0.69947595,0.63295985,0.57265572,0.53396262,0.45677170,0.43242930,0.60417563,-1,-1,-1,-1
0.03538706,0.00987406,0.05142517,0.03387325,0.05061693,0.54081633,0.09523810,0.06976744,0.24875194,0.35733148,0.26270576,0.37353117,0.33566437,0.51034773,0.31223243,0.41799363,0.45040600,0.46347446,0.51889430,0.63096354,0.49594994,0.69321705,0.61122547,0.55895192,0.53234708,0.47001980,0.42298473,0.59664712,-1,-1,-1,-1
0.02902256,0.01597209,0.03797052,0.03907014,0.05248113,0.53401361,0.07142857,0.04651163,0.23843166,0.38304820,0.24791185,0.35543570,0.32070317,0.52632998,0.29352277,0.41829073,0.45539852,0.46694827,0.51001154,0.62039371,0.48629084,0.68278278,0.60089525,0.54867891,0.51847950,0.46746678,0.43548404,0.57942353,-1,-1,-1,-1
0.03491002,0.02931568,0.04530724,0.03729644,0.05920817,0.53061224,0.07142857,0.02325581,0.23813815,0.41209340,0.25155439,0.35589864,0.31937424,0.54653642,0.29398070,0.42451491,0.46056903,0.46852321,0.50083422,0.61072627,0.48112903,0.67172835,0.59740656,0.52658358,0.51034448,0.46831267,0.44347799,0.56838812,-1,-1,-1,-1
0.03900777,0.02921899,0.05085016,0.03439980,0.06547027,0.52380952,0.07142857,0.04651163,0.19857725,0.39198540,0.22489727,0.32126683,0.27392632,0.52705936,0.24240834,0.37321672,0.45831279,0.46481501,0.47690132,0.58782146,0.46955556,0.63786505,0.58283836,0.46641665,0.50520578,0.49027127,0.44413402,0.56243666,-1,-1,-1,-1
0.01613866,0.01949444,0.01641728,0.03988405,0.05082447,0.50680272,0.04761905,0.06976744,0.13434890,0.42309138,0.19546659,0.30704792,0.20905629,0.54379300,0.20404052,0.34165435,0.36234855,0.37990521,0.47827047,0.54319816,0.46323778,0.60638472,0.60498905,0.30181615,0.49777596,0.55803619,0.42529408,0.65470246,-1,-1,-1,-1
0.01324736,0.01587134,0.01464781,0.03687780,0.03849618,0.50680272,0.02380952,0.04651163,0.12884554,0.41267084,0.22553432,0.33543896,0.20831266,0.53247487,0.23011511,0.30889098,0.37919341,0.38771636,0.49048475,0.54173301,0.47602567,0.59767818,0.60401790,0.32995566,0.49111598,0.58080735,0.44618465,0.69087401,-1,-1,-1,-1
0.01782967,0.01817898,0.02109456,0.02958892,0.07546886,0.50340136,0.02380952,0.02325581,0.14740128,0.42439439,0.26031856,0.37080295,0.23093120,0.54800660,0.26838235,0.33242625,0.39822934,0.40621739,0.51626090,0.54924348,0.49650397,0.60563532,0.62296324,0.35474005,0.50950840,0.59155176,0.43499762,0.71937841,-1,-1,-1,-1
0.03033892,0.02174780,0.03034160,0.04749056,0.07495105,0.50000000,0.00000000,0.00000000,0.15182976,0.45048941,0.29691596,0.40160998,0.24147640,0.56316177,0.28234458,0.34073226,0.44290872,0.44966268,0.53554510,0.55281503,0.52348195,0.60187443,0.63885203,0.37452842,0.50989641,0.63271006,0.44958485,0.75450862,-1,-1,-1,-1
0.03396233,0.02606299,0.02980625,0.05622091,0.06627216,0.50000000,0.00000000,0.00000000,0.17625098,0.46798755,0.30812938,0.40789735,0.26236332,0.56582044,0.29105291,0.35673522,0.52009058,0.52991886,0.53372443,0.55057963,0.51966651,0.60096704,0.62892623,0.39529340,0.51782957,0.59833846,0.43918345,0.73712044,-1,-1,-1,-1
0.02743973,0.02510515,0.02539713,0.04508995,0.06427735,0.50000000,0.00000000,0.00000000,0.22691368,0.49160079,0.33535822,0.42941636,0.31721725,0.59051373,0.32007420,0.41121912,0.58069038,0.59114995,0.54275901,0.54145308,0.52151222,0.59020047,0.62568135,0.40618900,0.52196177,0.57891666,0.45361935,0.74529788,-1,-1,-1,-1
0.02374637,0.02503889,0.02417084,0.03701404,0.07036595,0.50000000,0.00000000,0.00000000,0.24759997,0.45016854,0.34058082,0.43110911,0.34113264,0.56426076,0.32125299,0.40150041,0.59116689,0.60364296,0.53640991,0.54621259,0.52831999,0.58478644,0.62548218,0.40567495,0.54085979,0.56374960,0.45134581,0.73517544,-1,-1,-1,-1
0.03080678,0.03327599,0.03351027,0.03862763,0.06439308,0.49659864,0.02380952,0.02325581,0.25526235,0.40474437,0.32161271,0.41205890,0.34958686,0.54415244,0.30728376,0.39626837,0.58132043,0.59588645,0.51720493,0.54148677,0.51954348,0.55713469,0.61779160,0.35415489,0.53266224,0.56629805,0.45327063,0.73085655,-1,-1,-1,-1
0.02831987,0.03324762,0.02705759,0.04985072,0.02016387,0.49659864,0.04761905,0.02325581,0.27780118,0.42839537,0.31363221,0.40399952,0.37176380,0.56710480,0.29953633,0.44236376,0.56827614,0.60194003,0.51498482,0.54509118,0.51393087,0.57736431,0.63182110,0.31437835,0.53110103,0.55164825,0.45664688,0.72114519,-1,-1,-1,-1
0.02680637,0.02568651,0.02782401,0.04439623,0.03236527,0.49319728,0.07142857,0.02325581,0.28924115,0.43478039,0.31939528,0.40656978,0.38829939,0.57445335,0.29607608,0.43638994,0.56619765,0.59075066,0.51777025,0.55435625,0.52076619,0.59137321,0.65120482,0.28091074,0.52357147,0.54298257,0.47291648,0.71178438,-1,-1,-1,-1
0.02712241,0.03798282,0.02958467,0.03830831,0.05820262,0.49319728,0.09523810,0.02325581,0.29041188,0.44122273,0.30954336,0.40101852,0.39332529,0.58566655,0.29676880,0.44191575,0.53030704,0.56217834,0.51968093,0.56329646,0.52181113,0.60956627,0.66959870,0.24589171,0.50332153,0.54304774,0.47231528,0.68887732,-1,-1,-1,-1
0.02790832,0.03801713,0.03435029,0.03681764,0.04321694,0.49319728,0.09523810,0.04651163,0.30846976,0.45672978,0.31780278,0.41104114,0.40656607,0.60088893,0.31881303,0.44474138,0.51799647,0.54850787,0.53603515,0.55575371,0.54456535,0.60336259,0.69601408,0.19355300,0.51452336,0.55591865,0.45779533,0.69567282,-1,-1,-1,-1
0.03521579,0.03445683,0.04079901,0.03538022,0.07271977,0.49319728,0.09523810,0.02325581,0.29921368,0.44722267,0.31285498,0.40984356,0.39300221,0.58684742,0.31853158,0.41529965,0.49120500,0.53036548,0.55474675,0.54596574,0.56362823,0.58585503,0.71139105,0.15909780,0.53521066,0.56598712,0.43569074,0.69818279,-1,-1,-1,-1
0.03235923,0.02708722,0.03713020,0.03526304,0.06956318,0.48979592,0.09523810,0.04651163,0.27780353,0.45237110,0.29974984,0.40446895,0.37801377,0.59200630,0.30872861,0.40177671,0.45462232,0.49579258,0.55494189,0.53105167,0.56117409,0.56696946,0.70052177,0.14870436,0.53007711,0.56585855,0.44621829,0.71215226,-1,-1,-1,-1
0.03600520,0.01929702,0.04107707,0.03755704,0.09602677,0.49319728,0.09523810,0.04651163,0.27823777,0.44685562,0.29017864,0.39865330,0.38248878,0.58638047,0.30508093,0.39103162,0.42264533,0.46492550,0.54692704,0.52192685,0.55146218,0.55870311,0.68655520,0.14690800,0.54058699,0.56982744,0.43401400,0.70054259,-1,-1,-1,-1
0.04102099,0.01623624,0.03407351,0.05242477,0.11770029,0.49319728,0.07142857,0.06976744,0.26904713,0.45142039,0.28072884,0.39408891,0.37211191,0.58973548,0.31093383,0.38523088,0.39322094,0.42124726,0.54219154,0.52618044,0.54752973,0.56026091,0.68563781,0.14498667,0.54782245,0.57277545,0.41928444,0.70152808,-1,-1,-1,-1
0.06317812,0.02499538,0.04048830,0.09364902,0.11265119,0.49319728,0.07142857,0.06976744,0.27725299,0.46248214,0.27846632,0.39285881,0.37634810,0.59804001,0.32428271,0.37878920,0.39230061,0.41648163,0.52431924,0.52416573,0.53100766,0.55391827,0.67029230,0.13902350,0.56453503,0.54618899,0.41563863,0.70746300,-1,-1,-1,-1
0.10524858,0.04147185,0.04758633,0.16736352,0.11506116,0.49659864,0.11904762,0.09302326,0.28298979,0.45114188,0.29364996,0.40686197,0.38988918,0.59226464,0.34163037,0.38578033,0.40673657,0.42905399,0.50082033,0.50400609,0.51101442,0.52469798,0.63737091,0.12902336,0.59126643,0.52834398,0.42557603,0.72469825,-1,-1,-1,-1
0.20303154,0.12977586,0.07811350,0.33496128,0.17006312,0.49659864,0.14285714,0.09302326,0.28476541,0.44489356,0.28861680,0.40048949,0.39249073,0.59029659,0.33946979,0.38233629,0.40531434,0.42428091,0.47454424,0.50970159,0.49254313,0.51336810,0.61977639,0.12821612,0.58900389,0.50235061,0.41002503,0.66419278,-1,-1,-1,-1
0.23365920,0.22326200,0.10227157,0.37434866,0.21911216,0.49659864,0.11904762,0.11627907,0.27420083,0.43632086,0.27810318,0.38621133,0.38322147,0.58667077,0.33619431,0.38422522,0.40493380,0.41583902,0.45165419,0.51012029,0.46766530,0.49375371,0.59420495,0.14122925,0.56455408,0.48429627,0.41378298,0.61102759,-1,-1,-1,-1
0.26159566,0.21457637,0.11430921,0.41637873,0.25401256,0.50340136,0.11904762,0.11627907,0.27765738,0.40567603,0.27346259,0.37591484,0.37853520,0.56655251,0.34124530,0.37651098,0.41981256,0.42586191,0.42284932,0.51518561,0.43832907,0.47715342,0.56601357,0.15816167,0.53896556,0.48141843,0.41164400,0.55918889,-1,-1,-1,-1
0.27638615,0.21201713,0.11485337,0.44191142,0.26158886,0.50000000,0.16666667,0.11627907,0.26962416,0.41905338,0.28144481,0.37714443,0.36419384,0.56429058,0.34609314,0.38611203,0.44400619,0.44972238,0.41343386,0.51498286,0.42582170,0.45181832,0.54465497,0.18388561,0.53717510,0.47106768,0.41326274,0.54025401,-1,1,-1,-1
0.30898133,0.22020541,0.15862785,0.46778171,0.29347375,0.49659864,0.14285714,0.13953488,0.27863622,0.41945806,0.28710406,0.37668095,0.37264998,0.55858034,0.35044963,0.39974100,0.46731877,0.47695092,0.39700375,0.50395253,0.40295123,0.41136913,0.50098834,0.22453732,0.52534018,0.46689125,0.41642743,0.51342973,-1,1,-1,-1
0.30238789,0.15981230,0.16312906,0.45265481,0.33532991,0.49319728,0.11904762,0.13953488,0.29113399,0.44818970,0.31838314,0.40175921,0.38657478,0.58210024,0.38066361,0.45107274,0.49087018,0.51301198,0.40399333,0.51902300,0.40379877,0.40478703,0.49188445,0.28605877,0.50827789,0.48336358,0.41361246,0.50640320,-1,1,-1,-1
0.21183740,0.09434221,0.13067228,0.30841267,0.28181111,0.47959184,0.11904762,0.11627907,0.28465028,0.44545730,0.31378089,0.39136253,0.36946622,0.59079345,0.38156003,0.46052296,0.50762282,0.53501448,0.41101267,0.54177936,0.39832279,0.41564955,0.48999094,0.34461550,0.46952994,0.51171044,0.42312697,0.51187051,-1,1,-1,-1
0.17012584,0.11809826,0.09209341,0.26322706,0.23533193,0.46938776,0.11904762,0.11627907,0.28927722,0.47194825,0.32887338,0.39988518,0.36926213,0.62000497,0.40065027,0.48959912,0.52948613,0.56277792,0.41824698,0.56334716,0.38761111,0.43789122,0.48548323,0.40362675,0.44674201,0.53023420,0.44596404,0.54034115,-1,1,-1,-1
0.18156191,0.18305172,0.09854460,0.28340914,0.19827398,0.45918367,0.09523810,0.09302326,0.30829173,0.49293732,0.35252920,0.41882830,0.38453591,0.64461330,0.42836709,0.51460168,0.55462929,0.59492121,0.41858492,0.58930289,0.37474837,0.46286025,0.48000103,0.45201181,0.43737085,0.53745817,0.46134912,0.56314911,-1,1,-1,-1
0.17049664,0.18709896,0.09376692,0.26780345,0.15993307,0.44557823,0.04761905,0.04651163,0.32582144,0.49685314,0.36238533,0.42404735,0.40100100,0.65093127,0.44524519,0.54255610,0.55618078,0.59354611,0.43525240,0.59888706,0.37525515,0.47312284,0.47770664,0.49522917,0.41411939,0.54295659,0.46856124,0.56463954,-1,1,-1,-1
0.11690808,0.18360136,0.04458622,0.20562054,0.12869584,0.43877551,0.04761905,0.02325581,0.33405406,0.48661969,0.36808150,0.42036762,0.40798697,0.65910116,0.45418768,0.53757974,0.59073319,0.62690756,0.44959735,0.61977707,0.38085193,0.49320486,0.48973069,0.52534312,0.37131332,0.57102793,0.46933859,0.56256936,-1,1,-1,-1
0.09448990,0.16974272,0.03113868,0.17370500,0.09943744,0.43537415,0.04761905,0.04651163,0.35893256,0.50982710,0.37086541,0.41495551,0.43451983,0.68812718,0.46430011,0.57181225,0.61249262,0.64996468,0.46094851,0.63230682,0.38844326,0.51487544,0.50528933,0.53920742,0.33623381,0.59262874,0.47210418,0.54542351,-1,1,-1,-1
0.08800066,0.15056505,0.02746276,0.16741937,0.07070557,0.43537415,0.02380952,0.04651163,0.32766330,0.47449670,0.32110349,0.36176212,0.39910013,0.66081043,0.40659546,0.51932927,0.59810945,0.63005018,0.45017726,0.61257326,0.37119735,0.49804406,0.47998145,0.53661882,0.30319144,0.61034193,0.47831601,0.51709527,-1,1,-1,-1
0.10103836,0.07951686,0.04183281,0.18036032,0.06632859,0.44897959,0.09523810,0.11627907,0.34547166,0.49304852,0.33913882,0.37220157,0.41912143,0.66020735,0.41497138,0.51734077,0.61536084,0.63733989,0.45016861,0.60635851,0.36325760,0.49442404,0.47411049,0.53314204,0.29135782,0.61285265,0.46216019,0.47949058,-1,1,-1,-1
0.06159399,0.04194038,0.01805419,0.12165201,0.05205348,0.46598639,0.11904762,0.16279070,0.32446342,0.47255362,0.32239237,0.35370603,0.40020998,0.63576176,0.38388421,0.49326087,0.60935724,0.63476940,0.44035770,0.57507210,0.34966950,0.46631473,0.44539148,0.52406544,0.26470350,0.62970383,0.45834264,0.46954423,-1,1,-1,-1
0.09629765,0.08237769,0.01821532,0.17876409,0.07633136,0.48979592,0.16666667,0.18604651,0.29733691,0.42202088,0.29950018,0.32787918,0.37311706,0.60480372,0.34986266,0.46339139,0.62432643,0.64492702,0.43136227,0.55139226,0.34113814,0.44309471,0.42569819,0.51211372,0.26588435,0.68180775,0.40711599,0.44606317,-1,1,-1,-1
0.15185052,0.07135717,0.05887634,0.25531075,0.09490526,0.51360544,0.16666667,0.20930233,0.30325129,0.43067263,0.30662560,0.32964485,0.38223526,0.61219579,0.34713832,0.46389511,0.65184659,0.67414565,0.42534504,0.54155561,0.33823353,0.44520959,0.42080436,0.50807767,0.26372967,0.71135999,0.39013282,0.43469255,-1,1,-1,-1
0.15689587,0.11988162,0.07883175,0.24637396,0.09809547,0.56462585,0.33333333,0.37209302,0.31777411,0.44653603,0.32281792,0.34668628,0.40095378,0.62271046,0.36263413,0.48792456,0.64614288,0.68535004,0.42632438,0.52955367,0.33611989,0.43787291,0.41511134,0.50348138,0.27275964,0.71165062,0.40594718,0.43503178,-1,1,-1,-1
0.15537966,0.13479540,0.08441344,0.23608835,0.10851490,0.62244898,0.40476190,0.41860465,0.28304309,0.41177550,0.29931325,0.32262148,0.35604988,0.59724106,0.32934137,0.42938831,0.63922222,0.69246651,0.40260297,0.50491237,0.31031809,0.40764805,0.38223153,0.48140148,0.28260883,0.71181126,0.40489188,0.44408892,-1,1,-1,-1
0.17108889,0.15885588,0.07113684,0.26899645,0.15582005,0.67006803,0.40476190,0.37209302,0.27589358,0.37687836,0.28250675,0.30467676,0.34316917,0.57969855,0.32112671,0.41546696,0.64414161,0.69048902,0.39159331,0.49963784,0.29385102,0.40792907,0.37730326,0.45937642,0.25365476,0.73155024,0.39901940,0.43569958,-1,1,-1,-1
0.18482676,0.09785047,0.09054266,0.28124120,0.17685623,0.71088435,0.40476190,0.39534884,0.24455796,0.34682569,0.24223187,0.26819108,0.30972344,0.57334965,0.28619784,0.39796307,0.63262131,0.68121885,0.38515153,0.49512379,0.28748913,0.40086824,0.37143621,0.44873431,0.22536148,0.77947824,0.39758094,0.44693400,-1,1,-1,-1
0.15671682,0.09972247,0.08716022,0.23545166,0.15178553,0.74489796,0.38095238,0.34883721,0.27604283,0.37280580,0.27888964,0.30145805,0.35013684,0.60138568,0.33026161,0.43652448,0.65279493,0.69935022,0.40103530,0.51490997,0.30479066,0.40992601,0.39878106,0.44442274,0.21948695,0.79383614,0.39832245,0.44149263,-1,1,-1,-1
0.11079390,0.06475363,0.06080249,0.16306966,0.13740346,0.77210884,0.38095238,0.18604651,0.30214958,0.41142046,0.30616612,0.32644637,0.38621781,0.62147482,0.35762506,0.45990699,0.66179299,0.69587557,0.41320281,0.52255475,0.31421087,0.41706235,0.41545295,0.44003005,0.19400847,0.77489744,0.44302767,0.44567916,-1,1,-1,-1
0.12111695,0.07214344,0.04462084,0.19676348,0.14295553,0.80612245,0.23809524,0.11627907,0.30445890,0.43223416,0.31830355,0.34046735,0.39237608,0.63914216,0.37655873,0.46585466,0.66395786,0.69519154,0.41503889,0.53077010,0.31586647,0.42523113,0.42693335,0.43115725,0.18448080,0.76584920,0.45161882,0.43639944,-1,1,-1,-1
0.12843222,0.06705813,0.04411685,0.21480854,0.13384729,0.80952381,0.19047619,0.13953488,0.29155833,0.39511294,0.27667739,0.30001297,0.37360147,0.61550668,0.33982936,0.42691082,0.65447099,0.67644214,0.39026867,0.51902373,0.29127638,0.41470089,0.40049613,0.42234363,0.18600181,0.76144097,0.43712214,0.43027689,-1,1,-1,-1
0.10681888,0.07797221,0.04403474,0.17796623,0.11381139,0.81292517,0.19047619,0.13953488,0.32521821,0.42364536,0.31788300,0.34234649,0.42117410,0.63712627,0.38729031,0.47038709,0.65944993,0.67152363,0.41283495,0.53552703,0.31302703,0.43672774,0.42855758,0.43576261,0.17690998,0.76414926,0.45342210,0.43607513,-1,1,-1,-1
0.08750362,0.07259894,0.02580181,0.14732656,0.11571228,0.81292517,0.26190476,0.16279070,0.35762770,0.45514485,0.35183013,0.37461006,0.45724621,0.66173715,0.42828833,0.50600342,0.67475860,0.68922379,0.41947839,0.54424243,0.32441706,0.43983986,0.43729287,0.44567758,0.19597486,0.75095431,0.47140317,0.44811516,-1,1,-1,-1
0.05993679,0.05727752,0.02506961,0.09896832,0.12750595,0.80952381,0.23809524,0.23255814,0.38628650,0.49625151,0.38288372,0.40493449,0.49071430,0.69216790,0.46748466,0.55054510,0.67920594,0.69324289,0.42931603,0.54709492,0.33005147,0.45025985,0.44700996,0.45026327,0.21576282,0.70351277,0.50121225,0.44845920,-1,1,-1,-1
0.05618408,0.04662651,0.00869715,0.10633981,0.12673926,0.81972789,0.30952381,0.25581395,0.36362524,0.47045393,0.34945786,0.37371443,0.46182452,0.67357462,0.43537076,0.50805839,0.67036212,0.68307470,0.39905473,0.52131516,0.29760868,0.43311263,0.41336083,0.42475430,0.22515199,0.69276412,0.50534079,0.44544969,-1,1,-1,-1
0.05576369,0.05447283,0.00126873,0.10725028,0.11255004,0.83333333,0.28571429,0.27906977,0.35363599,0.44919924,0.32700952,0.35495601,0.44919880,0.66322954,0.40939450,0.46503407,0.64006912,0.66635985,0.38552635,0.48576693,0.28091603,0.40175155,0.39224329,0.37441493,0.23896589,0.68395153,0.49043714,0.43844793,-1,1,-1,-1
0.06296749,0.04903649,0.00308558,0.11979531,0.09722408,0.83333333,0.30952381,0.25581395,0.34253027,0.43646508,0.30927981,0.33999280,0.43956269,0.65926538,0.38340864,0.44424926,0.61042457,0.64340079,0.39466126,0.46851521,0.28394028,0.38079324,0.39905622,0.32351663,0.25027830,0.68521386,0.48947303,0.44374942,-1,1,-1,-1
0.07109873,0.06187856,0.00684222,0.13626397,0.07734783,0.83333333,0.26190476,0.25581395,0.34418142,0.45571829,0.32462299,0.35894061,0.44886658,0.67028120,0.39254849,0.44188528,0.59124940,0.61539152,0.42967688,0.47153097,0.31715015,0.39208310,0.44598134,0.28639643,0.25300613,0.69448521,0.49628243,0.45670829,-1,1,-1,-1
0.06831220,0.07302754,0.00920510,0.13743400,0.05210094,0.82993197,0.21428571,0.18604651,0.34412782,0.45484411,0.33946723,0.37346364,0.44988919,0.67408153,0.40794301,0.45201774,0.59029812,0.59306104,0.44135238,0.48858023,0.32530210,0.41207182,0.47776080,0.25566813,0.26919067,0.69601930,0.47542094,0.44785332,-1,1,-1,-1
0.07459391,0.06760685,0.01782529,0.14235399,0.05939840,0.83673469,0.23809524,0.13953488,0.35641192,0.49680632,0.37933694,0.41404137,0.47216495,0.70460449,0.44111641,0.47888580,0.58332943,0.57569007,0.48589105,0.51303174,0.35771464,0.45065675,0.54216647,0.22471457,0.29734536,0.72226677,0.45543257,0.46399530,-1,1,-1,-1
0.07779452,0.04793446,0.02392710,0.14665437,0.05494038,0.85034014,0.21428571,0.11627907,0.35060286,0.49942995,0.37245542,0.41026875,0.46600993,0.70419127,0.43421714,0.46233118,0.58092925,0.56554217,0.52116917,0.53849373,0.39297804,0.48238756,0.60375381,0.18478860,0.31754860,0.76332130,0.43971788,0.51219523,-1,1,-1,-1
0.06083858,0.03827066,0.02440666,0.11794017,0.06248372,0.86394558,0.26190476,0.11627907,0.36711267,0.55270957,0.41071682,0.44920600,0.48514708,0.73848504,0.47260661,0.51298097,0.58613301,0.55219945,0.58172005,0.58261557,0.44709771,0.53497992,0.68827977,0.17824847,0.34068987,0.78042288,0.41839672,0.53496113,-1,1,-1,-1
0.05528396,0.03073045,0.02225774,0.10918764,0.06295288,0.86394558,0.28571429,0.09302326,0.38703449,0.61097338,0.45675395,0.49130361,0.51102015,0.77433952,0.51910701,0.56794558,0.60867230,0.56786370,0.62145944,0.63894330,0.48763220,0.60089418,0.76078241,0.19582709,0.36083393,0.78503359,0.41139326,0.54896315,-1,1,-1,-1
0.06310894,0.01932594,0.03693751,0.11353930,0.06281484,0.86394558,0.30952381,0.09302326,0.41828234,0.67364260,0.51162997,0.54375609,0.55341429,0.81789301,0.57407505,0.62224913,0.63309319,0.58821115,0.65162223,0.68149022,0.52180291,0.64946687,0.81667659,0.21144902,0.37281776,0.77523537,0.41571831,0.57073194,-1,1,-1,-1
0.06643541,0.03448903,0.03385915,0.12267537,0.05667735,0.87755102,0.33333333,0.09302326,0.38536565,0.65381040,0.49630848,0.52755366,0.51580137,0.80613577,0.55867429,0.57865201,0.63808352,0.57146961,0.65752302,0.70398880,0.53269798,0.67276023,0.84253639,0.19970429,0.36676859,0.77708539,0.38909194,0.52414485,-1,1,-1,-1
