Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M
0.04172961,0.02884004,0.02648287,0.04829435,0.08408930,0.39901478,0.12903226,0.09090909,0.40261157,0.35971925,0.33012783,0.31681653,0.35387620,0.45332604,0.33344284,0.45331215,0.67102340,0.67482214,0.52065636,0.51211487,0.38133006,0.55369699,0.56891549,0.48639844,0.39432397,0.52275074,0.18531758,0.31398617,-1,1,-1,-1
0.05655788,0.02700176,0.03706679,0.06067276,0.10981977,0.39901478,0.09677419,0.09090909,0.38275110,0.36916285,0.32424139,0.30613612,0.32203739,0.42981869,0.30765856,0.42640445,0.68592959,0.69578065,0.52231245,0.52124547,0.37379500,0.56220554,0.57280997,0.48990757,0.40453104,0.55117689,0.16044197,0.33577897,-1,1,-1,-1
0.05061755,0.03148955,0.03226299,0.05586783,0.09446066,0.39408867,0.09677419,0.09090909,0.38912239,0.40451268,0.34871573,0.31966285,0.31466152,0.44603890,0.32424276,0.43917082,0.71878157,0.73521027,0.53437742,0.51395646,0.39686588,0.55639787,0.57568276,0.49121871,0.41442401,0.56185689,0.17855647,0.34336272,-1,1,-1,-1
0.04950837,0.02669764,0.03220244,0.05649480,0.08866850,0.39408867,0.12903226,0.09090909,0.37965027,0.42539865,0.35502732,0.32257137,0.30891426,0.44340954,0.32093218,0.44412128,0.73411502,0.75418042,0.52950434,0.50691766,0.40233225,0.55571549,0.57665489,0.48073566,0.42176536,0.57289265,0.18994336,0.34542120,-1,1,-1,-1
0.04406031,0.02236504,0.02764233,0.03229952,0.09987392,0.39408867,0.09677419,0.13636364,0.37581040,0.42889487,0.36180285,0.32158661,0.30344562,0.44015346,0.32694779,0.42799591,0.75088439,0.77370887,0.51191737,0.50441645,0.39138698,0.56100833,0.57915293,0.45673707,0.40853770,0.56777458,0.21213158,0.32889064,-1,1,-1,-1
0.03027326,0.01337724,0.01902731,0.04305034,0.05950705,0.39408867,0.09677419,0.18181818,0.37476882,0.41755492,0.33437923,0.29291410,0.30803355,0.43812603,0.30595649,0.43115284,0.75787137,0.78946441,0.47806055,0.48250499,0.35705006,0.54579062,0.54638808,0.47359125,0.43047210,0.57963912,0.23359401,0.36895120,-1,1,-1,-1
0.02987829,0.00774674,0.01824372,0.02454493,0.06998079,0.39408867,0.09677419,0.13636364,0.34838053,0.40612598,0.29964099,0.25539140,0.28302414,0.41493633,0.26546145,0.40272385,0.75032964,0.78940218,0.44250865,0.48182570,0.31462492,0.54272825,0.53088496,0.41797205,0.42652094,0.58015798,0.25017329,0.38039430,-1,1,-1,-1
0.02199676,0.00000000,0.01382566,0.02127622,0.04933574,0.39408867,0.12903226,0.13636364,0.33959344,0.40217945,0.28853039,0.25444821,0.28592998,0.40722552,0.26101417,0.40029530,0.73042489,0.77478223,0.44225037,0.45634634,0.32191391,0.52750273,0.52051915,0.40949200,0.46793088,0.59340054,0.22177771,0.37475236,-1,1,-1,-1
0.01972188,0.00368012,0.01251939,0.00852689,0.05646474,0.39408867,0.12903226,0.13636364,0.34405530,0.37954110,0.28008643,0.25369076,0.30222862,0.40053025,0.26697244,0.40951906,0.70287780,0.74307792,0.43088989,0.41445472,0.31719093,0.49157918,0.48780759,0.41718701,0.43018418,0.59975929,0.23858176,0.36773334,-1,1,-1,-1
0.03634219,0.01734524,0.02019242,0.03501974,0.08299830,0.39408867,0.09677419,0.09090909,0.34148744,0.35494209,0.26745795,0.24974745,0.30062520,0.36988559,0.24924644,0.39441880,0.68066098,0.72076699,0.42895310,0.41766409,0.32172316,0.49193877,0.48695361,0.42254289,0.43198737,0.61871828,0.20809168,0.36855668,-1,1,-1,-1
0.03804480,0.02690393,0.02191771,0.03710123,0.08534790,0.38916256,0.09677419,0.04545455,0.36495944,0.34706865,0.27797938,0.26803428,0.30595824,0.36305251,0.27600575,0.40118544,0.67206006,0.70941814,0.44165484,0.42025819,0.34360670,0.48869012,0.49022521,0.43110230,0.44329295,0.62795711,0.18964770,0.38230430,-1,1,-1,-1
0.03717877,0.02899549,0.02076293,0.03246871,0.09411650,0.38423645,0.06451613,0.04545455,0.38601944,0.34792519,0.29468024,0.29747748,0.32771537,0.35919564,0.30795802,0.42689284,0.66492850,0.69724126,0.46292865,0.43729285,0.36740764,0.49119194,0.49933071,0.45057565,0.44331083,0.65203200,0.17431190,0.39292353,-1,1,-1,-1
0.05926998,0.04754943,0.03327155,0.09325748,0.10489869,0.38423645,0.03225806,0.04545455,0.40287751,0.33663557,0.33129263,0.33726862,0.34325764,0.33153271,0.33957967,0.42542594,0.67184020,0.69610685,0.50280379,0.46425326,0.40836123,0.50028925,0.52648906,0.45580388,0.42389368,0.66255713,0.15712818,0.37391174,-1,1,-1,-1
0.06845236,0.05354513,0.03931030,0.10464188,0.12078325,0.38916256,0.06451613,0.09090909,0.43602118,0.34051344,0.37398002,0.38185269,0.38327899,0.34670445,0.38260747,0.46046450,0.68078453,0.70026293,0.52994625,0.44949062,0.44932503,0.48533465,0.52674123,0.51322595,0.42461361,0.66098912,0.16664055,0.38060780,-1,1,-1,-1
0.08215008,0.03862804,0.05163675,0.12193188,0.13905116,0.39408867,0.09677419,0.13636364,0.43887761,0.32250868,0.38247314,0.38777083,0.38810778,0.33925825,0.39512750,0.44287707,0.67735781,0.69326506,0.51432830,0.45671316,0.43237336,0.48663582,0.52387046,0.50885103,0.41211147,0.62776055,0.20450891,0.38252043,-1,1,-1,-1
0.06693817,0.03607806,0.04437287,0.10051434,0.10674045,0.39901478,0.09677419,0.18181818,0.45071896,0.31786577,0.40098148,0.39926449,0.39808174,0.34032553,0.40870848,0.42934735,0.70200922,0.71274102,0.51238325,0.47032213,0.42623861,0.50170223,0.53021331,0.51270092,0.44745757,0.62164583,0.23555073,0.40859681,-1,1,-1,-1
0.06088726,0.03631876,0.04339655,0.09590986,0.08786264,0.40394089,0.09677419,0.18181818,0.46322037,0.30652352,0.40209707,0.40311532,0.42291304,0.33712295,0.42269751,0.41893322,0.69528885,0.70659153,0.51553047,0.46565652,0.43024458,0.50566290,0.53027104,0.51511009,0.46411755,0.60239847,0.27840463,0.43083911,-1,1,-1,-1
0.07466032,0.03013838,0.04965967,0.12369288,0.10448965,0.40886700,0.09677419,0.18181818,0.46473079,0.30070089,0.40598431,0.40324685,0.44409193,0.34872953,0.41970861,0.41371363,0.69137826,0.70231842,0.51737099,0.47038094,0.43437684,0.52231151,0.54414283,0.49623148,0.46043918,0.58542182,0.32680351,0.44276207,-1,1,-1,-1
0.05562570,0.02739203,0.04548961,0.06897230,0.09215426,0.41379310,0.09677419,0.09090909,0.45427798,0.28228082,0.39159547,0.38527568,0.44812492,0.35210090,0.40349701,0.40673767,0.68189103,0.69438052,0.51447909,0.45091713,0.43126427,0.51101270,0.53231446,0.49667722,0.43610771,0.57160634,0.37610467,0.45820740,-1,1,-1,-1
0.04011051,0.03417886,0.03297296,0.05147492,0.07187374,0.41871921,0.03225806,0.04545455,0.43976128,0.27779714,0.37846770,0.36850818,0.44414033,0.36241107,0.39049246,0.40188371,0.67209320,0.68673628,0.50849065,0.43616652,0.43327970,0.50812830,0.52772990,0.49056716,0.43019497,0.55224792,0.41559777,0.46547942,-1,1,-1,-1
0.03472816,0.03417974,0.02445802,0.03509949,0.07305376,0.40886700,0.03225806,0.04545455,0.45011826,0.28220888,0.38592049,0.37614424,0.46966682,0.38638390,0.40441924,0.40365960,0.67626194,0.68636821,0.51730202,0.43397289,0.44879152,0.50803268,0.52738887,0.50177332,0.45660782,0.54632662,0.46294630,0.50759971,-1,1,-1,-1
0.03663291,0.03311837,0.02673095,0.01915542,0.09271672,0.40394089,0.03225806,0.09090909,0.45882580,0.29330055,0.39674417,0.39457969,0.48766961,0.39679191,0.41846982,0.40506003,0.67334823,0.68211971,0.54136863,0.43464246,0.48685770,0.50823299,0.53976296,0.50362201,0.47306224,0.56736636,0.47959514,0.54510434,-1,1,-1,-1
0.04643927,0.02340658,0.02282879,0.04810551,0.10681593,0.39901478,0.03225806,0.09090909,0.47051390,0.31954691,0.40931350,0.41358622,0.49676446,0.41596357,0.43326253,0.42511244,0.66637449,0.68648863,0.56619277,0.46175477,0.53539036,0.53672585,0.58432100,0.46227192,0.50600743,0.56146700,0.45735799,0.53678517,-1,1,-1,-1
0.04370381,0.01927477,0.02343869,0.03830874,0.10453073,0.39408867,0.03225806,0.09090909,0.44512633,0.31046246,0.39998743,0.39886418,0.47234184,0.40064907,0.39901713,0.41911023,0.65866854,0.68397860,0.53516854,0.44373150,0.50815177,0.51282309,0.56000024,0.45143914,0.51113010,0.55169299,0.43763185,0.50579242,-1,1,-1,-1
0.03619663,0.02311488,0.01792692,0.03832856,0.08627195,0.38916256,0.03225806,0.09090909,0.41927985,0.31089115,0.39198622,0.39400418,0.44277823,0.39052357,0.39112478,0.39938770,0.65004687,0.68683456,0.51854417,0.42760289,0.48826788,0.49266755,0.53521604,0.46668697,0.51797527,0.55716524,0.43222667,0.50356444,-1,1,-1,-1
0.04327884,0.01986831,0.01700685,0.04010777,0.10708754,0.38916256,0.06451613,0.09090909,0.44091417,0.32577693,0.41488651,0.42131424,0.46697829,0.40261059,0.41349271,0.39781391,0.65963455,0.70395364,0.53491161,0.44484402,0.50974471,0.50593942,0.55637867,0.45667052,0.53952954,0.57913185,0.42125380,0.52443199,-1,1,-1,-1
0.03505271,0.02209790,0.01500948,0.03667326,0.08752060,0.38916256,0.03225806,0.09090909,0.45630055,0.33121292,0.42856889,0.43784811,0.48402080,0.41131752,0.42933200,0.39972663,0.67140198,0.72152738,0.54534463,0.45155175,0.52066977,0.50843873,0.56598594,0.44886064,0.55294787,0.59556050,0.40994724,0.53858832,-1,1,-1,-1
0.04016718,0.02747999,0.01046676,0.04970135,0.10086743,0.39408867,0.03225806,0.09090909,0.44952406,0.33132295,0.42211237,0.42911948,0.47149294,0.39500658,0.42248005,0.40070321,0.67345162,0.72783863,0.54638644,0.45945764,0.52178990,0.51654130,0.57849960,0.43107542,0.53102709,0.60474190,0.40207915,0.52143722,-1,1,-1,-1
0.04757733,0.02955504,0.02339396,0.04588512,0.11862326,0.40394089,0.06451613,0.13636364,0.44817753,0.33387706,0.42677538,0.42790223,0.46954898,0.39354754,0.42250849,0.40893575,0.68853209,0.74229175,0.54938656,0.46577733,0.52067126,0.51993660,0.58427247,0.42601089,0.52172933,0.61054651,0.40718553,0.51833288,-1,1,-1,-1
0.13135773,0.08230081,0.08958060,0.19924110,0.10476631,0.40886700,0.09677419,0.13636364,0.44058611,0.31169722,0.40773706,0.40974972,0.47444472,0.37355994,0.40711992,0.41040669,0.68830011,0.73286234,0.53310245,0.43716484,0.49522795,0.48135658,0.54201109,0.46789834,0.47926222,0.63489343,0.43421935,0.53802399,-1,1,-1,-1
0.32467239,0.15388452,0.21454044,0.52847176,0.30514787,0.41379310,0.09677419,0.13636364,0.46720088,0.32524273,0.41839027,0.42951830,0.50464352,0.39128085,0.43768641,0.43186274,0.69104221,0.73314779,0.55992268,0.43897465,0.51551657,0.47742495,0.55137376,0.47049203,0.45078723,0.66496658,0.43714388,0.56016564,-1,1,-1,-1
0.33909486,0.28708143,0.23681967,0.54085258,0.30652243,0.41871921,0.06451613,0.09090909,0.49271243,0.33858915,0.41948142,0.42980870,0.52772963,0.40904867,0.43067373,0.46974257,0.70578119,0.73294255,0.55850763,0.45154939,0.52258392,0.49074345,0.57003476,0.43252571,0.44410999,0.68008001,0.41961479,0.56666089,-1,1,-1,-1
0.36055866,0.27984774,0.26104909,0.56515420,0.30980673,0.41379310,0.09677419,0.13636364,0.49183481,0.34703314,0.41078074,0.42059794,0.51193488,0.41115240,0.42594778,0.48917474,0.70450957,0.72277334,0.53822860,0.43039102,0.50291083,0.47762344,0.55671487,0.40801062,0.43861640,0.67742322,0.40075918,0.54570110,-1,1,-1,-1
0.36117172,0.28291602,0.27686483,0.55227645,0.28220381,0.40886700,0.09677419,0.13636364,0.48122290,0.34050622,0.38259326,0.39091091,0.49246822,0.39344023,0.39528509,0.47986221,0.69345833,0.70585006,0.50783145,0.41518228,0.46842477,0.46056530,0.53316269,0.40661433,0.42923367,0.66747314,0.39143829,0.52881817,-1,1,-1,-1
0.35063064,0.22324663,0.27343891,0.53448452,0.25987853,0.40886700,0.09677419,0.18181818,0.49800416,0.36345639,0.38732635,0.40161957,0.49874909,0.43018694,0.40262508,0.49448303,0.69269654,0.70250783,0.48005403,0.40952228,0.44620601,0.46157014,0.52588018,0.38561238,0.45007275,0.66941745,0.37063495,0.52760580,-1,1,-1,-1
0.27184198,0.15639505,0.21418263,0.39203357,0.25567353,0.40394089,0.06451613,0.18181818,0.48325269,0.36476461,0.35844052,0.38126093,0.49506526,0.45318873,0.37811144,0.49984913,0.66321579,0.66678447,0.47851138,0.42311323,0.44081614,0.47697986,0.53604450,0.38077942,0.43291685,0.66421326,0.38421258,0.55086801,-1,1,-1,-1
0.09323587,0.02199469,0.08942502,0.10073525,0.06229618,0.40389064,0.06484516,0.18228182,0.44349220,0.36830159,0.34669465,0.38066401,0.46726124,0.47091694,0.37323942,0.47683455,0.60977967,0.61775431,0.47077344,0.42390282,0.42796244,0.48926069,0.54383575,0.35763732,0.43618490,0.64067249,0.38190787,0.53068912,-1,1,-1,-1
0.08980873,0.02236561,0.07800513,0.12554750,0.03904559,0.40389064,0.06517419,0.13682727,0.41840743,0.37548311,0.32880838,0.34786114,0.42942469,0.47707216,0.34190029,0.45485961,0.60649096,0.61701337,0.44880891,0.43034508,0.41159645,0.49784388,0.54384731,0.34882364,0.45094943,0.60999300,0.39492254,0.51869567,-1,1,-1,-1
0.09039660,0.01881156,0.05706626,0.16447257,0.02532379,0.40389064,0.03291613,0.09183636,0.42283219,0.36160389,0.31872223,0.33155915,0.43302837,0.45617708,0.33500198,0.44348460,0.60229235,0.62397066,0.45414469,0.41170711,0.41695259,0.47218402,0.52446999,0.38151309,0.46248833,0.59122490,0.42007286,0.52421742,-1,1,-1,-1
0.10459635,0.01769568,0.06206205,0.21621512,0.02471375,0.40389064,0.06517419,0.09183636,0.41613103,0.35472471,0.30610800,0.31075133,0.43062550,0.44016365,0.31125575,0.42737620,0.60168690,0.63190263,0.45025879,0.41816538,0.41158814,0.47227098,0.51817387,0.40768008,0.47316370,0.57688635,0.45055574,0.53675838,-1,1,-1,-1
0.10224631,0.02538896,0.05715200,0.21960774,0.02550185,0.40389064,0.03291613,0.09183636,0.41886582,0.37362130,0.31261949,0.31085984,0.41570247,0.46083527,0.30972554,0.42340782,0.61069956,0.64045034,0.45836730,0.43379085,0.42958286,0.49994707,0.54446835,0.36256221,0.46503085,0.57447647,0.44112695,0.51719166,-1,1,-1,-1
0.09252235,0.02578032,0.04609199,0.20945971,0.02603971,0.39896453,0.03291613,0.09137273,0.37570877,0.33181872,0.28412351,0.27303601,0.36938574,0.39682460,0.26596022,0.38314160,0.59135212,0.62657589,0.46404937,0.41384462,0.42108688,0.47695313,0.52649034,0.38078415,0.43097402,0.57463191,0.42814572,0.48060706,-1,1,-1,-1
0.09377791,0.02974134,0.04445994,0.21339984,0.02400869,0.39896453,0.06484516,0.13682727,0.38601309,0.34036424,0.30993476,0.28499007,0.35589572,0.37352326,0.27723094,0.38237645,0.61919571,0.66002802,0.46300531,0.41389035,0.41923420,0.46873860,0.52237096,0.38463188,0.44361901,0.56396204,0.37631394,0.42212169,-1,1,-1,-1
0.08938959,0.02807790,0.04530156,0.19492891,0.03720892,0.39901478,0.06451613,0.18181818,0.40921234,0.32715296,0.32198882,0.27504637,0.35620835,0.34052421,0.26823412,0.38515124,0.67380944,0.71431623,0.46553585,0.42628017,0.41758684,0.46765632,0.52332329,0.39669745,0.42217597,0.56429436,0.37076396,0.40221878,-1,1,-1,-1
0.06603617,0.03588452,0.04237469,0.13249805,0.04340597,0.40394089,0.09677419,0.18181818,0.41917907,0.31127346,0.32873142,0.28333428,0.36233209,0.32472216,0.28453467,0.39590162,0.68537000,0.72139838,0.47720952,0.42658639,0.40928315,0.46992267,0.52302673,0.40642233,0.41645132,0.57377401,0.34432098,0.38037075,-1,1,-1,-1
0.03982967,0.01935508,0.02036240,0.08746160,0.04027950,0.40886700,0.06451613,0.18181818,0.39355054,0.31404520,0.32772848,0.28198625,0.33764127,0.33378386,0.27631609,0.39347046,0.68118498,0.71513256,0.45730414,0.42580772,0.37379822,0.47202584,0.51298145,0.40524326,0.38340618,0.57728782,0.34020947,0.36432007,-1,1,-1,-1
0.03914983,0.01910572,0.02238852,0.08471722,0.03321776,0.41871921,0.06451613,0.18181818,0.40243877,0.33134489,0.34107751,0.29930717,0.34753648,0.35899925,0.30062576,0.42074391,0.69239489,0.72219934,0.46079454,0.43843446,0.36619629,0.48721703,0.52244135,0.40449810,0.38326349,0.56756227,0.31638251,0.33418325,-1,1,-1,-1
0.04238848,0.02008163,0.02791247,0.07968252,0.04339994,0.42364532,0.09677419,0.18181818,0.38761549,0.31431647,0.33645226,0.29408177,0.34999695,0.33722136,0.29738262,0.42164722,0.68298360,0.71779808,0.46002088,0.43087486,0.35247535,0.46732068,0.50068379,0.46073460,0.39206990,0.56404499,0.31186151,0.32702202,-1,1,-1,-1
0.03242257,0.02212678,0.03046987,0.05389414,0.03779103,0.42857143,0.06451613,0.18181818,0.41723022,0.34450754,0.36506202,0.32288550,0.38811081,0.37239467,0.33263993,0.45342459,0.70068911,0.73509023,0.48619116,0.45347204,0.38902146,0.48338621,0.52256436,0.47368245,0.40756363,0.54814494,0.33611589,0.34499203,-1,1,-1,-1
0.02851453,0.01353677,0.01811214,0.05573555,0.03725744,0.43349754,0.09677419,0.18181818,0.41298970,0.34707161,0.36032042,0.31823842,0.38295116,0.38101212,0.32717949,0.45562072,0.70062302,0.73780474,0.49697004,0.44935689,0.40378014,0.49410032,0.53428555,0.45960366,0.42913450,0.55139968,0.33042642,0.34808736,-1,1,-1,-1
0.03461759,0.01565710,0.02490461,0.06127426,0.04057865,0.44334975,0.09677419,0.13636364,0.42032064,0.36494254,0.36295739,0.32177325,0.38491544,0.40716356,0.33221599,0.46454149,0.70114048,0.73623166,0.50571919,0.43997058,0.42217616,0.49134135,0.53895148,0.44988972,0.47326658,0.54716902,0.29730397,0.34588621,-1,1,-1,-1
0.03632325,0.01540155,0.02619223,0.06292408,0.04532510,0.45320197,0.12903226,0.13636364,0.40166619,0.36935638,0.35584144,0.31713868,0.37077280,0.41325351,0.32049442,0.46066056,0.69942341,0.73544852,0.49665556,0.44462148,0.41370644,0.49531614,0.53759910,0.45119351,0.48942085,0.53759876,0.29525024,0.34684854,-1,1,-1,-1
0.03823165,0.01220041,0.02403290,0.07352361,0.04711875,0.48275862,0.25806452,0.22727273,0.37614379,0.32572315,0.32646232,0.29644563,0.35563971,0.37151170,0.30071843,0.41987882,0.67681965,0.71116541,0.51045903,0.45079012,0.42244899,0.50119908,0.54615393,0.45284889,0.51462994,0.53078545,0.26682688,0.32361437,-1,1,-1,-1
0.02513594,0.01265404,0.01107672,0.05421592,0.03887475,0.52216749,0.29032258,0.27272727,0.31720420,0.26114217,0.27904189,0.25794271,0.32206831,0.31226469,0.25024691,0.35092377,0.63032191,0.66177704,0.51547364,0.43992552,0.42809330,0.48898869,0.54027274,0.45374163,0.49621122,0.54022519,0.30141749,0.36514092,-1,1,-1,-1
0.02128924,0.01314393,0.00705080,0.04554159,0.04465280,0.56650246,0.29032258,0.31818182,0.28797039,0.22155657,0.25007251,0.24264374,0.31704020,0.28788203,0.23200797,0.31906437,0.60261884,0.62586205,0.52325198,0.44038113,0.42919026,0.49425084,0.54819057,0.44218441,0.48938847,0.53796984,0.35070711,0.40983697,-1,1,-1,-1
0.02791523,0.02082617,0.01679399,0.05866829,0.03953536,0.60098522,0.32258065,0.40909091,0.23952516,0.17273168,0.19716282,0.20455284,0.29100423,0.25304168,0.19056880,0.26731031,0.55524787,0.57983424,0.51333919,0.44604365,0.41028744,0.50253364,0.54977094,0.43444437,0.46445191,0.54923425,0.36882578,0.43562008,-1,1,-1,-1
0.02720625,0.02629994,0.00852868,0.07283445,0.03063252,0.64039409,0.35483871,0.40909091,0.21172110,0.12980656,0.16158402,0.18608726,0.29801633,0.22308584,0.17105838,0.22481138,0.50966072,0.53781604,0.50095886,0.44046199,0.38212141,0.48676046,0.53026760,0.44944043,0.41710561,0.56512655,0.41094153,0.47248843,-1,1,-1,-1
0.03016376,0.02297069,0.00708349,0.08294993,0.02488043,0.67980296,0.35483871,0.31818182,0.18123463,0.09523942,0.12576665,0.16663090,0.29968536,0.19557337,0.15092877,0.19075550,0.46589248,0.49430390,0.49527050,0.43724567,0.35755101,0.48337100,0.51948770,0.45794653,0.36764970,0.57553461,0.45609908,0.50412686,-1,1,-1,-1
0.02748691,0.01872855,0.00724790,0.07252395,0.02632460,0.69950739,0.32258065,0.31818182,0.18914611,0.07994199,0.11871460,0.17023171,0.32078628,0.18509983,0.16144971,0.18653569,0.44035634,0.47304932,0.50820774,0.44761303,0.36165945,0.48936352,0.52741784,0.46191640,0.32080338,0.57347612,0.49130612,0.52916851,-1,1,-1,-1
0.02856666,0.01857951,0.00986652,0.07246175,0.02581039,0.68965517,0.32258065,0.27272727,0.19918603,0.09233554,0.13398786,0.18672544,0.33552918,0.19499820,0.18474420,0.19370807,0.45020139,0.48078985,0.51333192,0.46216193,0.36329700,0.50363680,0.53955453,0.45908101,0.29605439,0.57819968,0.49564697,0.53330044,-1,1,-1,-1
0.02669987,0.00840921,0.01001571,0.06840286,0.02355626,0.66995074,0.32258065,0.27272727,0.21774507,0.11207215,0.15436032,0.20425926,0.34567995,0.20663820,0.20856493,0.21263919,0.46683251,0.50115777,0.50349926,0.46716184,0.34605497,0.50882756,0.53899335,0.45476315,0.28604373,0.57372513,0.46131573,0.48301177,-1,1,-1,-1
